6,23.17345428
7,20.41789055
8,18.09510803
9,16.18374634
10,14.63248539
11,13.15116882
12,12.11755562
13,11.1073513
14,10.18034363
15,9.52532959
16,8.851129532
17,8.281240463
18,7.916784763
19,7.5053339
20,7.281898022
21,6.993451595
22,6.762785912
23,6.690793037
24,6.55398941
25,6.46008873
26,6.506271362
27,6.488771439
28,6.511787891
29,6.656681061
30,6.750508308
31,6.960344315
32,7.149015427
33,7.568449497
34,8.333948135
35,9.407891273
