Time,U,V,W
0,478.3646206240942,-157.5875685853279,-351.56928482596516
0.0048019207683073235,459.5467233660236,-84.4621832962911,-406.78548521929565
0.009603841536614647,438.22856950891287,-36.44028181319353,-428.4061534316901
0.01440576230492197,411.5980024970427,13.762593025710668,-445.2587353134106
0.019207683073229294,365.61221124568834,91.90736206876034,-465.65894327340965
0.024009603841536616,319.73498971122456,160.69020005122212,-476.40770029029443
0.02881152460984394,271.2719197793543,227.59387903876143,-482.2878003803252
0.033613445378151266,223.59962119109892,294.6363608533946,-489.2770297811699
0.03841536614645859,170.1144231648279,346.24458175776465,-482.6192115999663
0.04321728691476591,114.23648400412786,385.9928308319227,-468.02595694474957
0.04801920768307323,58.697254356293804,427.048325807677,-454.3995970537747
0.05282112845138056,-4.9105760102232185,443.52476546244054,-416.9868045643856
0.05762304921968788,-70.89738431403217,459.02553392116164,-376.8785368621675
0.0624249699879952,-138.45024048880984,471.622683761689,-333.59694137654645
0.06722689075630253,-206.78856968436637,482.746717319484,-288.68282209115944
0.07202881152460985,-270.83713126391234,485.9620596379564,-239.0469935126035
0.07683073229291718,-328.57090121366616,484.78293448692085,-187.95905649843124
0.0816326530612245,-377.13014263280354,475.7303635210501,-133.631832715527
0.08643457382953182,-410.6814236921202,457.12421891925896,-77.34444243033603
0.09123649459783914,-437.5502490118316,426.9214217172126,-14.549349793311698
0.09603841536614646,-452.41923975809925,392.0532837049782,47.924014128324046
0.1008403361344538,-469.28235413115976,349.6609078202464,115.06213582580979
0.10564225690276112,-479.5019434684166,304.4858064394532,183.19805479041096
0.11044417767106844,-485.3465699971075,255.48808742936856,250.34860677476553
0.11524609843937576,-486.26875795021255,205.4020378918957,311.44040820440654
0.12004801920768308,-481.06165915682027,152.02102110224823,363.35462155009947
0.1248499399759904,-464.4442437315086,96.89981627080314,401.7182856800882
0.1296518607442977,-439.2627913125653,35.355574042273595,430.194856859249
0.13445378151260506,-404.37664929472663,-26.564932756564115,448.6149559353538
0.13925570228091239,-364.30978754508925,-92.37208703598883,464.8980050646965
0.1440576230492197,-320.0124418217301,-160.65369793968168,476.5225625281072
0.14885954381752703,-272.2399255120554,-228.90654664174016,484.5222542181279
0.15366146458583435,-222.50295938570915,-292.9779085867426,486.7349063944261
0.15846338535414167,-170.63304871147494,-349.6177922313538,486.5514386927165
0.163265306122449,-115.03072340802103,-389.2366196414285,469.5754438085749
0.16806722689075632,-56.57315957875802,-420.31130911900726,448.27184589300214
0.17286914765906364,4.9044575585054915,-442.857292366847,416.5917783108506
0.17767106842737096,70.95704748074333,-459.8362050830002,378.13532035575645
0.18247298919567828,136.9806693884835,-473.20122611061106,334.5181396951054
0.1872749099639856,206.88420092550916,-483.0908463374961,289.8835771425125
0.19207683073229292,271.187497744179,-486.3286948075041,238.8620490274508
0.19687875150060027,328.64397616044135,-483.7804320219582,187.4832510285961
0.2016806722689076,376.15023435367334,-475.4308783414534,133.85072285884704
0.20648259303721492,411.80757752348444,-456.4102280087904,76.33108066551553
0.21128451380552224,434.89032461173974,-428.1885352300464,15.682073909281737
0.21608643457382956,455.2276429719264,-390.9374126346743,-48.29484747242009
0.22088835534213688,468.5402436391218,-349.64297296922524,-114.76339789588246
0.2256902761104442,479.1562751027279,-303.87028867455194,-183.51330174566266
0.23049219687875153,485.2615457786277,-255.65371452252896,-250.22499991558348
0.23529411764705885,486.6528051015737,-204.78945584361622,-311.76702651911506
0.24009603841536617,478.93879476850145,-152.5003079425547,-361.77424171919085
