Time,M
0.254501801,6944412.703
0.255302121,6960768.589
0.256102441,6986212.109
0.256902761,7021534.683
0.257703081,7067486.454
0.258503401,7124766.061
0.259303721,7194009.75
0.260104042,7250242.407
0.260904362,7283545.117
0.261704682,7312795.632
0.262505002,7336970.01
0.263305322,7355046.475
0.264105642,7366002.831
0.264905962,7368813.149
0.265706283,7362443.715
0.266506603,7345848.256
0.267306923,7343545.162
0.268107243,7341485.605
0.268907563,7336683.474
0.269707883,7329095.55
0.270508203,7318672.99
0.271308523,7305360.825
0.272108844,7289097.486
0.272909164,7269814.363
0.273709484,7250278.494
0.274509804,7239224.614
0.275310124,7229573.805
0.276110444,7221751.468
0.276910764,7216183.605
0.277711084,7213296.091
0.278511405,7213513.831
0.279311725,7217259.79
0.280112045,7224953.902
0.280912365,7230640.806
0.281712685,7234001.981
0.282513005,7238672.19
0.283313325,7244707.043
0.284113645,7252164.803
0.284913966,7261106.278
0.285714286,7271594.677
0.286514606,7283695.414
0.287314926,7297475.873
0.288115246,7301349.891
0.288915566,7302553.74
0.289715886,7301109.312
0.290516206,7296620.466
0.291316527,7288681.469
0.292116847,7276875.301
0.292917167,7260771.799
0.293717487,7239925.643
0.294517807,7220831.266
0.295318127,7216030.693
0.296118447,7213670.305
0.296918768,7214222.834
0.297719088,7218161.677
0.298519408,7225958.4
0.299319728,7238079.876
0.300120048,7254985.052
0.300920368,7277121.358
0.301720688,7290538.215
0.302521008,7298192.903
0.303321329,7305935.397
0.304121649,7313770.787
0.304921969,7321704.73
0.305722289,7329743.449
0.306522609,7337893.743
0.307322929,7346162.985
0.308123249,7354171.975
0.308923569,7351810.588
0.30972389,7347231.185
0.31052421,7340400.302
0.31132453,7331281.962
0.31212485,7319837.684
0.31292517,7306026.493
0.31372549,7289804.933
0.31452581,7271127.083
0.31532613,7250512.009
0.316126451,7228512.015
0.316926771,7204393.64
0.317727091,7178143.812
0.318527411,7149747.046
0.319327731,7119185.461
0.320128051,7086438.778
0.320928371,7051484.334
0.321728691,7014297.09
0.322529012,7009719.503
0.323329332,7022681.063
0.324129652,7043395.68
0.324929972,7071884.152
0.325730292,7108159.965
0.326530612,7152229.327
0.327330932,7204091.206
0.328131253,7263737.369
0.328931573,7327600.673
0.329731893,7367269.425
0.330532213,7403323.679
0.331332533,7434593.743
0.332132853,7459909.782
0.332933173,7478100.754
0.333733493,7487992.954
0.334533814,7488408.174
0.335334134,7478161.474
0.336134454,7470367.212
0.336934774,7472641.796
0.337735094,7471890.141
0.338535414,7468031.224
0.339335734,7460981.16
0.340136054,7450653.052
0.340936375,7436956.857
0.341736695,7419799.294
0.342537015,7399083.771
0.343337335,7385053.629
0.344137655,7373091.601
0.344937975,7361903.415
0.345738295,7351855.549
0.346538615,7343315.334
0.347338936,7336650.599
0.348139256,7332229.298
0.348939576,7330419.112
0.349739896,7330845.633
0.350540216,7330851.074
0.351340536,7333124.655
0.352140856,7337884.526
0.352941176,7345350.598
0.353741497,7355745.079
0.354541817,7369293.034
0.355342137,7386222.998
0.356142457,7406767.604
0.356942777,7419986.757
0.357743097,7423141.438
0.358543417,7423079.203
0.359343737,7419258.79
0.360144058,7411126.441
0.360944378,7398113.205
0.361744698,7379631.993
0.362545018,7355074.372
0.363345338,7323807.112
0.364145658,7313580.296
0.364945978,7307944.081
0.365746299,7305373.058
0.366546619,7306424.336
0.367346939,7311655.608
0.368147259,7321622.471
0.368947579,7336875.332
0.369747899,7357955.931
0.370548219,7380132.437
0.371348539,7391450.696
0.37214886,7403061.773
0.37294918,7414786.994
0.3737495,7426448.497
0.37454982,7437869.421
0.37535014,7448874.081
0.37615046,7459288.117
0.37695078,7468938.627
0.3777511,7469692.372
0.378551421,7463103.875
0.379351741,7453223.06
0.380152061,7440021.727
0.380952381,7423468.42
0.381752701,7403528.447
0.382553021,7380163.892
0.383353341,7353333.625
0.384153661,7322993.322
0.384953982,7299750.584
0.385754302,7275221.708
0.386554622,7249375.201
0.387354942,7222173.316
0.388155262,7193572.074
0.388955582,7163521.279
0.389755902,7131964.542
0.390556222,7098839.297
0.391356543,7079046.664
0.392156863,7090742.565
0.392957183,7110435.326
0.393757503,7138166.794
0.394557823,7173971.399
0.395358143,7217876.214
0.396158463,7269901.013
0.396958784,7330058.332
0.397759104,7398353.523
0.398559424,7440529.122
0.399359744,7468718.563
0.400160064,7494803.957
0.400960384,7518778.796
0.401760704,7540638.244
0.402561024,7560379.143
0.403361345,7578000.029
0.404161665,7593501.146
0.404961985,7606652.567
0.405762305,7614440.293
0.406562625,7618943.939
0.407362945,7620028.836
0.408163265,7617557.702
0.408963585,7611390.612
0.409763906,7601385.001
0.410564226,7587395.72
0.411364546,7569275.116
0.412164866,7552584.214
0.412965186,7542023.531
0.413765506,7531878.809
0.414565826,7522522.121
0.415366146,7514326.598
0.416166467,7507665.652
0.416966787,7502912.105
0.417767107,7500437.232
0.418567427,7500609.694
0.419367747,7500593.89
0.420168067,7501980.994
0.420968387,7505688.959
0.421768707,7511957.958
0.422569028,7521028.099
0.423369348,7533138.937
0.424169668,7548528.935
0.424969988,7567434.875
0.425770308,7587044.821
0.426570628,7590701.192
0.427370948,7591224.561
0.428171269,7588078.803
0.428971589,7580721.636
0.429771909,7568603.647
0.430572229,7551167.214
0.431372549,7527845.305
0.432172869,7498060.172
0.432973189,7475981.204
0.433773509,7467411.514
0.43457383,7461453.215
0.43537415,7458633.602
0.43617447,7459480.41
0.43697479,7464520.436
0.43777511,7474277.971
0.43857543,7489273.024
0.43937575,7510019.361
0.44017607,7520881.189
0.440976391,7530593.358
0.441776711,7540896.619
0.442577031,7551670.817
0.443377351,7562797.004
0.444177671,7574157.796
0.444977991,7585637.74
0.445778311,7597123.688
0.446578631,7607334.797
0.447378952,7612516.411
0.448179272,7615415.192
0.448979592,7615688.465
0.449779912,7612985.622
0.450580232,7606947.172
0.451380552,7597203.729
0.452180872,7583374.94
0.452981192,7565068.354
0.453781513,7544923.139
0.454581833,7523043.404
0.455382153,7497592.845
0.456182473,7468415.473
0.456982793,7435353.889
0.457783113,7398248.774
0.458583433,7356938.393
0.459383754,7311258.108
0.460184074,7261039.9
0.460984394,7261767.474
0.461784714,7272617.395
0.462585034,7291566.5
0.463385354,7318641.94
0.464185674,7353858.2
0.464985994,7397217.158
0.465786315,7448708.153
0.466586635,7508308.044
0.467386955,7562718.126
0.468187275,7590920.968
0.468987595,7617974.132
0.469787915,7643880.453
0.470588235,7668644.176
0.471388555,7692270.959
0.472188876,7714767.889
0.472989196,7736143.486
0.473789516,7756407.714
0.474589836,7769330.837
0.475390156,7776482.892
0.476190476,7780449.298
0.476990796,7781207.089
0.477791116,7778733.012
0.478591437,7773003.543
0.479391757,7763994.902
0.480192077,7751683.076
