Time,M
0.221688675,7111021.555
0.222488996,7110064.162
0.223289316,7108973.374
0.224089636,7107753.501
0.224889956,7106408.838
0.225690276,7105354.127
0.226490596,7104438.66
0.227290916,7103519.42
0.228091236,7102596.868
0.228891557,7101671.246
0.229691877,7100742.574
0.230492197,7099810.65
0.231292517,7098875.053
0.232092837,7097979.838
0.232893157,7097657.806
0.233693477,7097446.887
0.234493798,7097343.388
0.235294118,7097343.515
0.236094438,7097443.374
0.236894758,7097638.967
0.237695078,7097926.193
0.238495398,7098300.853
0.239295718,7098693.193
0.240096038,7099043.48
0.240896359,7099411.72
0.241696679,7099788.446
0.242496999,7100164.52
0.243297319,7100531.211
0.244097639,7100880.268
0.244897959,7101203.997
0.245698279,7101495.345
0.246498599,7101765.965
0.24729892,7102004.139
0.24809924,7102201.989
0.24889956,7102356.02
0.24969988,7102463.406
0.2505002,7102522.001
0.25130052,7102530.355
0.25210084,7102487.726
0.25290116,7102474.317
0.253701481,7102933.607
0.254501801,7103532.431
0.255302121,7104290.576
0.256102441,7105228.112
0.256902761,7106365.364
0.257703081,7107722.867
0.258503401,7109321.328
0.259303721,7111181.59
0.260104042,7112491.226
0.260904362,7112916.07
0.261704682,7113063.468
0.262505002,7112894.046
0.263305322,7112368.104
0.264105642,7111445.549
0.264905962,7110085.841
0.265706283,7108247.931
0.266506603,7105890.203
0.267306923,7104593.073
0.268107243,7103484.477
0.268907563,7102396.496
0.269707883,7101347.751
0.270508203,7100356.143
0.271308523,7099438.855
0.272108844,7098612.365
0.272909164,7097892.453
0.273709484,7097294.09
0.274509804,7096832.242
0.275310124,7096522.419
0.276110444,7096379.066
0.276910764,7096416.356
0.277711084,7096648.263
0.278511405,7097088.626
0.279311725,7097751.224
0.280112045,7098649.862
0.280912365,7099432.949
0.281712685,7100072.534
0.282513005,7100767.372
0.283313325,7101511.102
0.284113645,7102297.829
0.284913966,7103122.186
0.285714286,7103979.399
0.286514606,7104865.352
0.287314926,7105776.657
0.288115246,7106565.574
0.288915566,7107320.376
0.289715886,7108039.481
0.290516206,7108716.816
0.291316527,7109346.937
0.292116847,7109925.034
0.292917167,7110446.933
0.293717487,7110909.089
0.294517807,7111285.047
0.295318127,7111527.549
0.296118447,7111672.085
0.296918768,7111712.96
0.297719088,7111644.654
0.298519408,7111461.776
0.299319728,7111159.009
0.300120048,7110731.058
0.300920368,7110172.591
0.301720688,7109623.6
0.302521008,7109066.245
0.303321329,7108446.719
0.304121649,7107768.147
0.304921969,7107033.516
