Time,M
0.409763906,7375648.702
0.410564226,7375665.486
0.411364546,7375455.403
0.412164866,7374992.375
0.412965186,7374250.944
0.413765506,7374444.706
0.414565826,7375008.775
0.415366146,7375940.93
0.416166467,7377309.197
0.416966787,7379181.817
0.417767107,7381495.612
0.418567427,7382204.162
0.419367747,7382523.824
0.420168067,7382364.575
0.420968387,7381636.273
0.421768707,7380248.595
0.422569028,7378420.008
0.423369348,7377383.451
0.424169668,7376275.669
0.424969988,7375125.62
0.425770308,7373961.559
0.426570628,7372811.006
0.427370948,7371799.733
0.428171269,7371058.39
0.428971589,7370414.893
0.429771909,7369868.17
0.430572229,7369416.917
0.431372549,7369059.589
0.432172869,7368750.939
0.432973189,7368461.898
0.433773509,7368226.22
0.43457383,7368039.766
0.43537415,7367898.279
0.43617447,7367797.383
0.43697479,7367805.006
0.43777511,7367915.31
0.43857543,7368086.212
0.43937575,7368312.874
0.44017607,7368590.574
0.440976391,7368914.702
0.441776711,7369289.295
0.442577031,7369708.475
0.443377351,7370166.94
0.444177671,7370661.874
0.444977991,7371190.8
0.445778311,7371751.585
0.446578631,7372475.783
0.447378952,7373312.817
0.448179272,7374262.23
0.448979592,7375335.656
0.449779912,7376545.413
0.450580232,7377886.359
0.451380552,7378818.075
0.452180872,7379651.356
0.452981192,7380360.883
0.453781513,7380921.851
0.454581833,7381309.945
0.455382153,7381513.857
0.456182473,7381577.237
0.456982793,7381437.792
0.457783113,7381077.941
0.458583433,7380480.186
0.459383754,7379627.045
0.460184074,7378689.905
0.460984394,7378073.657
0.461784714,7377493.11
0.462585034,7376977.327
0.463385354,7376554.898
0.464185674,7376253.884
0.464985994,7375861.108
0.465786315,7375159.009
0.466586635,7374355.179
0.467386955,7373433.206
0.468187275,7372375.894
0.468987595,7371165.248
0.469787915,7370178.462
0.470588235,7369470.069
0.471388555,7368813.424
0.472188876,7368205.758
0.472989196,7367644.1
0.473789516,7367125.274
0.474589836,7366683.293
0.475390156,7366301.264
0.476190476,7365962.305
0.476990796,7365661.586
0.477791116,7365394.261
0.478591437,7365155.473
0.479391757,7365389.155
0.480192077,7365852.69
0.480992397,7366484.193
0.481792717,7367279.551
0.482593037,7368234.881
0.483393357,7369343.521
0.484193677,7370135.778
0.484993998,7370943.081
0.485794318,7371763.861
0.486594638,7372596.942
0.487394958,7373441.542
0.488195278,7374263.628
0.488995598,7374830.804
0.489795918,7375276.499
0.490596238,7375583.726
0.491396559,7375736.147
0.492196879,7375718.06
0.492997199,7375725.136
0.493797519,7376309.929
0.494597839,7377110.026
0.495398159,7378171.286
0.496198479,7379539.823
0.4969988,7381261.973
0.49779912,7382753.212
0.49859944,7383287.117
0.49939976,7383458.864
0.50020008,7383197.579
0.5010004,7382432.273
0.50180072,7381091.784
0.50260104,7379816.982
0.503401361,7378875.661
0.504201681,7377857.824
0.505002001,7376786.025
0.505802321,7375682.125
0.506602641,7374567.254
0.507402961,7373327.246
0.508203281,7371977.67
0.509003601,7370568.044
0.509803922,7369102
0.510604242,7367582.403
0.511404562,7366011.364
0.512204882,7365035.258
0.513005202,7364475.905
0.513805522,7364290.168
0.514605842,7364532.539
0.515406162,7365257.028
0.516206483,7366517.242
0.517006803,7366932.638
0.517807123,7367269.238
0.518607443,7367507.747
0.519407763,7367600.685
0.520208083,7367500.725
0.521008403,7367201.544
0.521808723,7367039.239
0.522609044,7366756.393
0.523409364,7366337.823
0.524209684,7365768.928
0.525010004,7365035.761
0.525810324,7364466.548
0.526610644,7365161.858
0.527410964,7366444.214
0.528211285,7368413.136
0.529011605,7371168.825
0.529811925,7374812.195
0.530612245,7378104.738
0.531412565,7379466.723
0.532212885,7380605.842
0.533013205,7381525.546
0.533813525,7382229.635
0.534613846,7382722.256
0.535414166,7383072.905
0.536214486,7383309.218
0.537014806,7383387.528
0.537815126,7383313.029
0.538615446,7383091.066
0.539415766,7382727.133
0.540216086,7382218.034
0.541016407,7381568.513
0.541816727,7380786.496
0.542617047,7379876.355
0.543417367,7378842.376
0.544217687,7377688.76
0.545018007,7376581.446
0.545818327,7375450.814
0.546618647,7374264.52
0.547418968,7373023.642
0.548219288,7371729.02
0.549019608,7370381.262
0.549819928,7369275.69
0.550620248,7368274.586
0.551420568,7367382.666
0.552220888,7366617.865
0.553021208,7365997.46
0.553821529,7365498.839
0.554621849,7364599.401
0.555422169,7363609.224
0.556222489,7362503.089
0.557022809,7361255.533
0.557823129,7359840.938
0.558623449,7358555.322
0.55942377,7358657.582
0.56022409,7359371.975
0.56102441,7360794.628
0.56182473,7363022.071
0.56262505,7366151.333
0.56342537,7369377.7
0.56422569,7371209.276
0.56502601,7372786.026
0.565826331,7374006.165
0.566626651,7374768.604
0.567426971,7374973.029
0.568227291,7375285.931
0.569027611,7376199.403
0.569827931,7377134.02
0.570628251,7378111.168
0.571428571,7379152.872
0.572228892,7380281.784
0.573029212,7381175.097
0.573829532,7381827.027
0.574629852,7382403.552
0.575430172,7382909.196
0.576230492,7383348.742
0.577030812,7383727.233
0.577831132,7383718.14
0.578631453,7383446.56
0.579431773,7383000.158
0.580232093,7382384.125
0.581032413,7381603.691
0.581832733,7380664.124
0.582633053,7379687.417
0.583433373,7378605.324
0.584233693,7377411.258
0.585034014,7376108.22
0.585834334,7374699.032
0.586634654,7373188.884
0.587434974,7371631.885
0.588235294,7369985.799
0.589035614,7368250.068
0.589835934,7366423.889
0.590636255,7364506.211
0.591436575,7362680.448
0.592236895,7361860.426
0.593037215,7361514.305
0.593837535,7361719.108
0.594637855,7362551.396
0.595438175,7364087.345
0.596238495,7365819.476
0.597038816,7366593.722
0.597839136,7367266.613
0.598639456,7367770.185
0.599439776,7368036.503
0.600240096,7367997.744
0.601040416,7368044.635
0.601840736,7368545.006
0.602641056,7369101.75
0.603441377,7369725.642
0.604241697,7370428.021
0.605042017,7371220.849
0.605842337,7372110.698
0.606642657,7373109.073
0.607442977,7374232.361
0.608243297,7375494.512
0.609043617,7376910.176
0.609843938,7378494.726
0.610644258,7379781.652
0.611444578,7380825.503
0.612244898,7381727.149
0.613045218,7382456.803
0.613845538,7382985.197
0.614645858,7383283.561
0.615446178,7383455.447
0.616246499,7383481.207
0.617046819,7383354.393
0.617847139,7383080.223
0.618647459,7382664.082
0.619447779,7382105.731
0.620248099,7381048.814
0.621048419,7379756.319
0.621848739,7378232.854
0.62264906,7376482.957
0.62344938,7374511.1
0.6242497,7372506.434
0.62505002,7371507.721
0.62585034,7370684.641
0.62665066,7370038.508
0.62745098,7369570.414
0.628251301,7369281.218
0.629051621,7369012.422
0.629851941,7368425.929
0.630652261,7367837.14
0.631452581,7367243.794
0.632252901,7366643.416
0.633053221,7366033.316
0.633853541,7365455.684
0.634653862,7364957.081
0.635454182,7364494.514
0.636254502,7364070.774
0.637054822,7363688.39
0.637855142,7363349.703
0.638655462,7363326.603
0.639455782,7363739.807
0.640256102,7364471.371
0.641056423,7365560.355
0.641856743,7367046.147
0.642657063,7368968.545
0.643457383,7370543.891
0.644257703,7371814.377
0.645058023,7372999.144
0.645858343,7374055.206
0.646658663,7374940.275
0.647458984,7375612.811
0.648259304,7376507.794
0.649059624,7377443.748
0.649859944,7378354.238
0.650660264,7379240.278
0.651460584,7380103.534
0.652260904,7380946.311
0.653061224,7381425.136
0.653861545,7381719.721
0.654661865,7381813.18
0.655462185,7381685.227
0.656262505,7381315.903
0.657062825,7380760.052
0.657863145,7380591.756
0.658663465,7380398.099
0.659463786,7380184.222
0.660264106,7379955.316
0.661064426,7379716.628
0.661864746,7379347.874
0.662665066,7378527.18
0.663465386,7377551.671
0.664265706,7376424.65
0.665066026,7375149.254
0.665866347,7373728.455
0.666666667,7372252.853
0.667466987,7370813.035
0.668267307,7369297.436
0.669067627,7367705.624
0.669867947,7366036.921
0.670668267,7364290.4
0.671468587,7363230.782
0.672268908,7363081.837
0.673069228,7363287.632
0.673869548,7363844.518
0.674669868,7364748.72
0.675470188,7365996.332
0.676270508,7367034.202
0.677070828,7367810.261
0.677871148,7368462.228
0.678671469,7368924.743
0.679471789,7369132.451
0.680272109,7369020.093
0.681072429,7369398.733
0.681872749,7369996.648
0.682673069,7370672.638
0.683473389,7371440.351
0.684273709,7372314.001
0.68507403,7373308.432
0.68587435,7374302.364
0.68667467,7375375.929
0.68747499,7376541.202
0.68827531,7377805.839
0.68907563,7379178.233
0.68987595,7380613.815
0.690676271,7381481.724
0.691476591,7382143.047
0.692276911,7382559.244
0.693077231,7382692.294
0.693877551,7382504.66
0.694677871,7382105.765
0.695478191,7382003.899
0.696278511,7381841.042
0.697078832,7381633.021
0.697879152,7381395.852
0.698679472,7381145.694
0.699479792,7380532.727
0.700280112,7379077.777
0.701080432,7377304.135
0.701880752,7375216.509
0.702681072,7372819.548
0.703481393,7370117.834
0.704281713,7368233.725
0.705082033,7367654.622
0.705882353,7367467.291
0.706682673,7367673.282
0.707482993,7368273.967
0.708283313,7369270.544
0.709083633,7369608.641
0.709883954,7369347.696
0.710684274,7368974.528
0.711484594,7368486.976
0.712284914,7367882.646
0.713085234,7367158.914
0.713885554,7366860.139
0.714685874,7366770.182
0.715486194,7366756.241
0.716286515,7366813.681
0.717086835,7366937.811
0.717887155,7367123.881
0.718687475,7367433.941
0.719487795,7367834.498
0.720288115,7368321.358
0.721088435,7368894.991
0.721888756,7369556.18
0.722689076,7370299.809
0.723489396,7371007.652
0.724289716,7371747.639
0.725090036,7372514.131
0.725890356,7373302.155
0.726690676,7374107.443
0.727490996,7374918.841
0.728291317,7375698.225
0.729091637,7376463.519
0.729891957,7377209.885
0.730692277,7377933.148
0.731492597,7378629.799
0.732292917,7379134.598
0.733093237,7379122.927
0.733893557,7378799.403
0.734693878,7378123.948
0.735494198,7377056.899
0.736294518,7375558.97
0.737094838,7374381.483
0.737895158,7374184.222
0.738695478,7374382.749
0.739495798,7375066.091
0.740296118,7376323.151
0.741096439,7378242.679
0.741896759,7379100.59
0.742697079,7378752.994
0.743497399,7378137.069
0.744297719,7377256.369
0.745098039,7376114.289
0.745898359,7374714.069
0.746698679,7373666.107
0.747499,7372774.017
0.74829932,7371867.565
0.74909964,7370946.509
0.74989996,7370010.361
0.75070028,7369058.386
0.7515006,7368519.928
0.75230092,7368146.175
0.75310124,7367888.419
0.753901561,7367743.025
0.754701881,7367706.195
0.755502201,7367771.201
0.756302521,7367825.814
0.757102841,7367941.148
0.757903161,7368112.239
0.758703481,7368334.178
0.759503802,7368602.109
0.760304122,7368914.613
0.761104442,7369286.925
0.761904762,7369703.936
0.762705082,7370163.745
0.763505402,7370664.94
0.764305722,7371206.675
0.765106042,7371698.726
0.765906363,7371927.745
0.766706683,7372028.379
0.767507003,7371978.79
0.768307323,7371757.877
0.769107643,7371345.302
0.769907963,7371223.961
0.770708283,7371916.145
0.771508603,7373005.261
0.772308924,7374561.509
0.773109244,7376655.595
0.773909564,7379358.722
0.774709884,7381474.497
0.775510204,7382574.802
0.776310524,7383273.549
0.777110844,7383478.614
0.777911164,7383098.101
0.778711485,7382040.293
0.779511805,7381237.427
0.780312125,7380567.612
0.781112445,7379732.361
0.781912765,7378742.783
0.782713085,7377609.617
0.783513405,7376343.159
0.784313725,7375423.72
0.785114046,7374601.223
0.785914366,7373810.776
0.786714686,7373054.133
0.787515006,7372332.836
0.788315326,7371648.213
0.789115646,7370949.088
0.789915966,7370266.737
0.790716287,7369599.452
0.791516607,7368945.171
0.792316927,7368301.607
0.793117247,7367697.626
0.793917567,7367341.05
0.794717887,7367059.119
0.795518207,7366847.31
0.796318527,7366701.032
0.797118848,7366615.624
0.797919168,7366615.076
0.798719488,7366763.185
0.799519808,7366990.941
0.800320128,7367293.658
0.801120448,7367666.825
0.801920768,7368106.107
0.802721088,7368628.201
0.803521409,7369257.472
0.804321729,7369972.828
0.805122049,7370776.466
0.805922369,7371671.245
0.806722689,7372660.728
0.807523009,7373642.771
0.808323329,7374566.565
0.809123649,7375490.211
0.80992397,7376405.092
0.81072429,7377303.268
0.81152461,7378177.476
0.81232493,7378876.619
0.81312525,7379386.47
0.81392557,7379736.616
0.81472589,7379906.212
0.81552621,7379874.807
0.816326531,7379622.301
0.817126851,7379623.117
0.817927171,7379729.135
0.818727491,7379881.884
0.819527811,7380103.873
0.820328131,7380417.504
0.821128451,7380845.011
0.821928772,7380641.521
0.822729092,7380197.328
0.823529412,7379499.896
0.824329732,7378514.466
0.825130052,7377205.702
0.825930372,7375631.769
0.826730692,7374692.525
0.827531012,7373737.189
0.828331333,7372765.897
0.829131653,7371778.539
0.829931973,7370774.755
0.830732293,7369796.512
0.831532613,7368966.37
0.832332933,7368168.064
0.833133253,7367398.225
0.833933573,7366653.314
0.834733894,7365929.625
0.835534214,7365429.531
0.836334534,7365397.049
0.837134854,7365544.038
0.837935174,7365865.541
0.838735494,7366356.647
0.839535814,7367012.488
0.840336134,7367624.108
0.841136455,7368108.091
0.841936775,7368620.433
0.842737095,7369157.44
0.843537415,7369715.694
0.844337735,7370292.057
0.845138055,7370753.287
0.845938375,7371079.803
0.846738695,7371309.475
0.847539016,7371427.628
0.848339336,7371420.337
0.849139656,7371274.453
0.849939976,7371778.583
0.850740296,7372763.437
0.851540616,7374128.294
0.852340936,7375934.48
0.853141257,7378243.828
0.853941577,7381118.668
0.854741897,7382621.709
0.855542217,7383688.385
0.856342537,7384345.032
0.857142857,7384506.094
0.857943177,7384086.284
0.858743497,7383081.762
0.859543818,7382703.261
0.860344138,7382160.638
0.861144458,7381464.919
0.861944778,7380626.83
0.862745098,7379656.73
0.863545418,7378552.323
0.864345738,7377270.13
0.865146058,7375848.467
0.865946379,7374290.052
0.866746699,7372596.89
0.867547019,7370770.241
0.868347339,7369167.623
0.869147659,7368319.891
0.869947979,7367663.748
0.870748299,7367197.302
0.871548619,7366918.421
0.87234894,7366824.734
0.87314926,7366669.015
0.87394958,7366314.43
0.8747499,7365973.446
0.87555022,7365641.703
0.87635054,7365314.757
0.87715086,7364988.085
0.87795118,7364452.308
0.878751501,7363701.314
0.879551821,7362834.024
0.880352141,7361845.789
0.881152461,7360732.135
0.881952781,7359488.763
0.882753101,7359847.176
0.883553421,7361213.53
0.884353741,7363128.064
0.885154062,7365588.546
0.885954382,7368593.101
0.886754702,7372140.211
0.887555022,7374644.009
0.888355342,7376719.11
0.889155662,7378379.05
0.889955982,7379502.108
0.890756303,7379967.331
0.891556623,7379716.798
0.892356943,7380508.744
0.893157263,7381216.739
0.893957583,7381857.083
0.894757903,7382446.495
0.895558223,7383002.071
0.896358543,7383485.542
0.897158864,7383615.843
0.897959184,7383580.837
0.898759504,7383372.045
0.899559824,7382980.984
0.900360144,7382399.1
0.901160464,7381665.182
0.901960784,7380875.649
0.902761104,7379953.474
0.903561425,7378900.265
0.904361745,7377717.082
0.905162065,7376404.385
0.905962385,7375075.086
0.906762705,7373841.817
0.907563025,7372616.803
0.908363345,7371416.467
0.909163665,7370256.422
0.909963986,7369151.475
0.910764306,7367947.659
0.911564626,7366598.769
0.912364946,7365185.608
0.913165266,7363698.809
0.913965586,7362128.415
0.914765906,7360463.929
0.915566226,7359643.937
0.916366547,7359606.361
0.917166867,7360163.074
0.917967187,7361398.029
0.918767507,7363395.206
0.919567827,7366238.714
0.920368147,7367898.341
0.921168467,7369165.917
0.921968788,7370202.674
