Time,M
0.489195678,6126204.586
0.492196879,6128590.075
0.495198079,6131048.239
0.49819928,6133547.786
0.50120048,6136096.523
0.504201681,6138702.226
0.507202881,6140714.413
0.510204082,6142284.341
0.513205282,6143436.942
0.516206483,6144107.942
0.519207683,6144233.124
0.522208884,6143532.385
0.525210084,6141967.662
0.528211285,6139490.818
0.531212485,6136012.681
0.534213685,6131444.215
0.537214886,6127072.636
0.540216086,6122797.579
0.543217287,6118357.969
0.546218487,6113840.454
0.549219688,6109331.753
0.552220888,6105036.578
0.555222089,6101055.862
0.558223289,6097454.802
0.56122449,6094336.773
0.56422569,6091805.203
0.567226891,6089902.852
0.570228091,6088544.599
0.573229292,6087729.845
0.576230492,6087459.209
0.579231693,6087733.322
0.582232893,6088294.575
0.585234094,6089107.133
0.588235294,6090313.61
0.591236495,6091914.539
0.594237695,6093910.433
0.597238896,6095757.696
0.600240096,6097280.908
0.603241297,6098846.393
0.606242497,6100454.335
0.609243697,6102104.87
0.612244898,6103988.407
0.615246098,6106207.713
0.618247299,6108606.646
0.621248499,6111185.089
0.6242497,6113942.891
0.6272509,6116712.57
0.630252101,6119298.482
0.633253301,6121812.942
0.636254502,6124217.022
0.639255702,6126471.737
0.642256903,6128706.069
0.645258103,6131138.152
0.648259304,6133587.096
0.651260504,6136057.651
0.654261705,6138554.54
0.657262905,6140834.094
0.660264106,6142404.796
0.663265306,6143534.638
0.666266507,6144153.241
0.669267707,6144190.285
0.672268908,6143553.333
0.675270108,6142114.241
0.678271309,6139832.977
0.681272509,6136631.786
0.684273709,6132433.042
0.68727491,6127540.586
0.69027611,6123205.078
0.693277311,6118683.61
0.696278511,6114064.532
0.699279712,6109436.268
0.702280912,6104933.336
0.705282113,6100863.952
0.708283313,6097209.132
0.711284514,6094082.863
0.714285714,6091599.187
0.717286915,6089825.861
0.720288115,6088462.924
0.723289316,6087651.859
0.726290516,6087393.28
0.729291717,6087687.813
0.732292917,6088484.528
0.735294118,6089277.298
0.738295318,6090429.911
0.741296519,6091942.889
0.744297719,6093816.728
0.74729892,6096010.804
0.75030012,6097671.819
0.753301321,6099390.537
0.756302521,6101167.134
0.759303721,6103001.736
0.762304922,6104894.897
0.765306122,6107018.314
0.768307323,6109256.597
0.771308523,6111609.604
0.774309724,6114077.158
0.777310924,6116659.046
0.780312125,6119133.095
0.783313325,6121586.181
0.786314526,6124004.948
0.789315726,6126367.816
0.792316927,6128653.162
0.795318127,6131039.07
0.798319328,6133440.477
0.801320528,6135839.731
0.804321729,6138235.197
0.807322929,6140625.216
0.81032413,6142332.566
0.81332533,6143511.225
0.816326531,6144173.304
0.819327731,6144244.008
0.822328932,6143648.622
0.825330132,6142300.187
0.828331333,6140125.98
0.831332533,6137052.519
0.834333733,6133004.183
0.837334934,6127905.482
0.840336134,6123108.674
0.843337335,6118504.164
0.846338535,6113848.521
0.849339736,6109246.588
0.852340936,6104803.272
0.855342137,6100706.773
0.858343337,6097070.533
0.861344538,6093984.98
0.864345738,6091566.661
0.867346939,6089932.169
0.870348139,6088715.953
0.87334934,6087835.466
0.87635054,6087468.851
0.879351741,6087616.724
0.882352941,6088279.71
0.885354142,6089177.718
0.888355342,6090277.883
0.891356543,6091730.964
0.894357743,6093537.444
0.897358944,6095697.781
0.900360144,6097725.37
0.903361345,6099475.833
0.906362545,6101268.448
0.909363745,6103103.325
0.912364946,6104980.531
0.915366146,6106999.642
0.918367347,6109211.154
0.921368547,6111535.368
0.924369748,6113972.097
0.927370948,6116521.115
0.930372149,6119103.066
0.933373349,6121628.536
0.93637455,6124148.755
0.93937575,6126645.299
0.942376951,6129099.694
0.945378151,6131512.121
0.948379352,6133891.588
0.951380552,6136204.131
0.954381753,6138435.885
0.957382953,6140572.969
0.960384154,6142400.774
0.963385354,6143518.416
0.966386555,6144118.385
0.969387755,6144127.434
0.972388956,6143472.386
0.975390156,6142112.204
0.978391357,6140054.927
0.981392557,6137186.069
0.984393758,6133444.186
0.987394958,6128767.961
0.990396158,6123487.564
0.993397359,6118852.313
0.996398559,6114142.35
0.99939976,6109462.018
1.00240096,6104915.731
1.005402161,6100638.154
1.008403361,6096871.592
1.011404562,6093652.888
1.014405762,6091102.678
1.017406963,6089341.631
1.020408163,6088373.269
1.023409364,6087507.31
1.026410564,6087174.539
1.029411765,6087375.567
1.032412965,6088111.014
1.035414166,6089317.309
1.038415366,6090409.515
1.041416567,6091809.992
1.044417767,6093519.208
1.047418968,6095537.603
1.050420168,6097824.125
1.053421369,6099622.031
1.056422569,6101457.479
1.05942377,6103330.571
1.06242497,6105241.36
1.06542617,6107191.299
1.068427371,6109351.984
1.071428571,6111607.538
1.074429772,6113957.76
1.077430972,6116402.415
1.080432173,6118941.232
1.083433373,6121369.895
1.086434574,6123770.129
1.089435774,6126128.6
1.092436975,6128425.523
1.095438175,6130641.073
1.098439376,6132947.275
1.101440576,6135261.342
1.104441777,6137568.301
1.107442977,6139867.416
1.110444178,6142157.943
1.113445378,6143548.945
1.116446579,6144255.508
1.119447779,6144289.939
1.12244898,6143556.044
1.12545018,6141957.728
1.128451381,6139852.499
1.131452581,6137077.98
1.134453782,6133511.433
1.137454982,6129109.724
1.140456182,6123829.841
1.143457383,6118868.146
1.146458583,6114132.992
1.149459784,6109444.626
1.152460984,6104914.994
1.155462185,6100656.108
1.158463385,6097233.469
1.161464586,6094463.298
1.164465786,6092169.029
1.167466987,6090351.262
1.170468187,6089010.618
1.173469388,6088131.028
1.176470588,6087713.897
1.179471789,6087766.844
1.182472989,6088290.472
1.18547419,6089285.386
1.18847539,6090463.205
1.191476591,6091796.248
1.194477791,6093435.446
1.197478992,6095381.224
1.200480192,6097633.974
1.203481393,6099762.006
1.206482593,6101648.181
1.209483794,6103568.241
1.212484994,6105522.227
1.215486194,6107510.136
1.218487395,6109573.339
1.221488595,6111745.016
1.224489796,6114003.923
1.227490996,6116357.972
1.230492197,6118815.033
1.233493397,6121310.386
1.236494598,6123773.113
1.239495798,6126256.881
1.242496999,6128753.115
1.245498199,6131253.189
1.2484994,6133694.308
1.2515006,6135990.591
1.254501801,6138176.296
1.257503001,6140229.013
1.260504202,6142126.333
1.263505402,6143628.229
1.266506603,6144307.36
1.269507803,6144358.377
1.272509004,6143695.879
1.275510204,6142234.559
1.278511405,6140029.528
1.281512605,6137337.3
1.284513806,6133896.033
1.287515006,6129668.839
1.290516206,6124618.944
1.293517407,6119097.915
1.296518607,6114319.568
1.299519808,6109616.713
1.302521008,6105112.503
1.305522209,6100930.157
1.308523409,6097261.728
1.31152461,6094330.538
1.31452581,6091865.535
1.317527011,6089867.314
1.320528211,6088336.493
1.323529412,6087302.475
1.326530612,6086920.87
1.329531813,6087075.072
1.332533013,6087765.671
1.335534214,6088993.259
1.338535414,6090668.374
1.341536615,6092026.655
1.344537815,6093622.552
1.347539016,6095456.478
1.350540216,6097528.811
1.353541417,6099804.8
1.356542617,6101714.358
1.359543818,6103655.581
1.362545018,6105628.505
1.365546218,6107633.116
1.368547419,6109670.319
1.371548619,6111814.811
1.37454982,6114031.756
1.37755102,6116327.663
1.380552221,6118708.988
1.383553421,6121182.149
1.386554622,6123628.662
1.389555822,6126106.229
1.392557023,6128612.598
1.395558223,6131142.215
1.398559424,6133689.481
1.401560624,6135998.711
1.404561825,6138148.784
1.407563025,6140126.265
1.410564226,6141900.645
1.413565426,6143441.437
1.416566627,6144176.472
1.419567827,6144213.096
1.422569028,6143525.798
1.425570228,6142026.687
1.428571429,6139627.977
1.431572629,6136848.907
1.43457383,6133504.779
1.43757503,6129475.866
1.44057623,6124744.399
1.443577431,6119292.722
1.446578631,6114268.298
1.449579832,6109590.126
1.452581032,6105120.321
1.455582233,6100985.39
1.458583433,6097311.899
1.461584634,6094288.77
1.464585834,6091786.201
1.467587035,6089756.409
1.470588235,6088200.003
1.473589436,6087117.608
1.476590636,6086642.65
1.479591837,6086766.577
1.482593037,6087435.733
1.485594238,6088650.716
1.488595438,6090412.126
1.491596639,6092107.325
1.494597839,6093689.891
1.49759904,6095470.794
1.50060024,6097450.385
1.503601441,6099628.974
1.506602641,6101740.148
1.509603842,6103718.188
1.512605042,6105728.766
1.515606242,6107771.861
1.518607443,6109847.404
1.521608643,6111980.076
1.524609844,6114188.765
1.527611044,6116460.967
1.530612245,6118801.168
1.533613445,6121213.81
1.536614646,6123642.914
1.539615846,6126029.728
1.542617047,6128415.633
1.545618247,6130791.545
1.548619448,6133148.333
1.551620648,6135440.805
1.554621849,6137610.254
1.557623049,6139675.285
1.56062425,6141617.792
1.56362545,6143419.684
1.566626651,6144731.304
1.569627851,6144939.015
1.572629052,6144345.462
1.575630252,6142838.403
1.578631453,6140305.711
1.581632653,6136989.071
1.584633854,6133606.937
1.587635054,6129615.646
1.590636255,6125021.595
1.593637455,6119831.288
1.596638655,6114512.765
1.599639856,6110247.018
1.602641056,6106025.797
1.605642257,6101849.556
1.608643457,6097718.787
1.611644658,6093922.594
1.614645858,6091486.722
1.617647059,6089591.56
1.620648259,6088237.716
1.62364946,6087425.819
1.62665066,6087130.064
1.629651861,6087215.825
1.632653061,6087786.464
1.635654262,6088842.557
1.638655462,6090384.684
1.641656663,6092316.257
1.644657863,6093866.764
1.647659064,6095597.94
1.650660264,6097510.124
1.653661465,6099603.611
1.656662665,6101859.587
1.659663866,6103966.685
1.662665066,6106070.816
1.665666267,6108141.747
1.668667467,6110149.167
1.671668667,6112069.609
1.674669868,6114254.267
1.677671068,6116496.252
1.680672269,6118799.948
1.683673469,6121169.691
1.68667467,6123609.773
1.68967587,6126026.757
1.692677071,6128465.934
1.695678271,6130924.324
1.698679472,6133396.88
1.701680672,6135878.517
1.704681873,6138020.096
1.707683073,6139936.434
1.710684274,6141610.007
1.713685474,6143001.838
1.716686675,6144072.982
1.719687875,6144272.859
1.722689076,6143698.8
1.725690276,6142313.805
1.728691477,6140025.332
1.731692677,6136740.966
1.734693878,6133335.548
1.737695078,6129512.923
1.740696279,6125115.557
1.743697479,6120143.629
1.746698679,6114597.377
1.74969988,6110001.043
1.75270108,6105873.436
1.755702281,6101848.182
1.758703481,6097925.777
1.761704682,6094106.752
1.764705882,6091274.533
1.767707083,6089245.198
1.770708283,6087742.683
1.773709484,6086767.615
1.776710684,6086320.637
1.779711885,6086398.032
1.782713085,6087000.684
1.785714286,6088130.872
1.788715486,6089789.157
1.791716687,6091976.097
1.794717887,6094180.55
1.797719088,6096228.593
1.800720288,6098268.454
1.803721489,6100219.75
1.806722689,6102001.996
1.80972389,6103892.942
1.81272509,6105999.631
1.815726291,6108107.031
1.818727491,6110196.476
1.821728691,6112249.229
1.824729892,6114362.714
1.827731092,6116604.219
1.830732293,6118899.46
1.833733493,6121251.821
1.836734694,6123664.639
1.839735894,6126085.456
1.842737095,6128461.426
1.845738295,6130828.972
1.848739496,6133179.123
1.851740696,6135502.867
1.854741897,6137687.61
1.857743097,6139587.018
1.860744298,6141269.641
1.863745498,6142701.3
1.866746699,6143847.851
1.869747899,6144262.443
1.8727491,6143415.144
1.8757503,6141876.354
1.878751501,6139645.786
1.881752701,6136723.211
1.884753902,6133255.442
1.887755102,6129507.801
1.890756303,6125235.171
1.893757503,6120437.746
1.896758703,6115115.774
1.899759904,6109786.805
1.902761104,6105722.7
1.905762305,6101833.466
1.908763505,6098119.606
1.911764706,6094581.652
1.914765906,6091422.271
1.917767107,6089328.358
1.920768307,6087747.324
1.923769508,6086679.784
1.926770708,6086126.368
1.929771909,6086095.451
1.932773109,6086631.051
1.93577431,6087712.604
1.93877551,6089345.471
1.941776711,6091534.983
1.944777911,6094175.98
1.947779112,6096339.913
1.950780312,6098477.333
1.953781513,6100496.336
1.956782713,6102304.906
1.959783914,6103868.152
1.962785114,6105942.672
1.965786315,6108037.669
1.968787515,6110143.632
1.971788715,6112250.98
1.974789916,6114353.447
1.977791116,6116584.768
1.980792317,6118868.714
1.983793517,6121208.664
1.986794718,6123607.949
1.989795918,6126069.852
1.992797119,6128384.326
1.995798319,6130646.548
1.99879952,6132843.309
2.00180072,6134958.077
2.004801921,6136974.295
2.007803121,6138717.494
2.010804322,6140298.046
2.013805522,6141726.042
2.016806723,6143000.851
2.019807923,6144121.865
2.022809124,6143542.507
2.025810324,6142042.72
2.028811525,6139796.241
2.031812725,6136802.872
2.034813926,6133062.474
2.037815126,6129252.345
2.040816327,6125086.903
2.043817527,6120452.14
2.046818727,6115348.315
2.049819928,6109775.741
2.052821128,6105379.129
2.055822329,6101617.464
2.058823529,6098110.226
2.06182473,6094857.949
2.06482593,6091861.203
2.067827131,6089624.267
2.070828331,6088034.878
2.073829532,6086940.964
2.076830732,6086343.15
2.079831933,6086242.075
2.082833133,6086672.144
2.085834334,6087639.442
2.088835534,6089137.499
2.091836735,6091171.614
2.094837935,6093747.052
2.097839136,6096242.986
2.100840336,6098465.195
2.103841537,6100593.13
2.106842737,6102534.264
2.109843938,6104195.958
2.112845138,6105999.738
2.115846339,6108108.761
2.118847539,6110243.745
2.121848739,6112399.81
2.12484994,6114572.015
2.12785114,6116789.351
2.130852341,6119070.848
2.133853541,6121395.66
2.136854742,6123765.039
2.139855942,6126180.194
2.142857143,6128551.183
2.145858343,6130791.014
2.148859544,6132953.534
2.151860744,6135020.35
2.154861945,6136973.035
2.157863145,6138721.344
2.160864346,6140209.123
2.163865546,6141519.863
2.166866747,6142652.946
2.169867947,6143607.776
2.172869148,6143763.912
2.175870348,6142335.898
2.178871549,6140134.662
2.181872749,6137160.031
2.18487395,6133411.893
2.18787515,6129211.53
2.190876351,6125115.547
2.193877551,6120603.499
2.196878752,6115675.661
2.199879952,6110332.357
2.202881152,6105136.002
2.205882353,6101412.224
2.208883553,6098014.435
2.211884754,6094943.169
2.214885954,6092198.991
2.217887155,6089861.864
2.220888355,6088190.193
2.223889556,6086975.219
2.226890756,6086217.567
2.229891957,6085917.867
2.232893157,6086108.472
2.235894358,6086959.76
2.238895558,6088389.519
2.241896759,6090417.294
2.244897959,6093062.598
2.24789916,6096190.368
2.25090036,6098590.491
2.253901561,6100870.067
2.256902761,6102919.523
2.259903962,6104629.179
2.262905162,6105975.603
2.265906363,6108019.601
2.268907563,6110100.487
2.271908764,6112223.417
2.274909964,6114393.491
2.277911164,6116615.482
2.280912365,6118884.831
2.283913565,6121210.784
2.286914766,6123597.272
2.289915966,6126048.17
2.292917167,6128567.308
2.295918367,6130804.148
2.298919568,6132918.649
2.301920768,6134885.86
2.304921969,6136677.186
2.307923169,6138264.02
2.31092437,6139656.754
2.31392557,6140866.906
2.316926771,6141893.153
2.319927971,6142734.918
2.322929172,6143391.655
2.325930372,6142250.306
2.328931573,6140141.126
2.331932773,6137234.138
2.334933974,6133529.253
2.337935174,6129026.446
2.340936375,6124813.509
2.343937575,6120419.125
2.346938776,6115668.686
2.349939976,6110562.527
2.352941176,6105101.032
2.355942377,6100992.669
2.358943577,6097653.196
2.361944778,6094702.476
2.364945978,6092141.072
2.367947179,6089969.576
2.370948379,6088255.348
2.37394958,6086983.071
2.37695078,6086133.804
2.379951981,6085708.168
2.382953181,6085706.788
2.385954382,6086346.062
2.388955582,6087658.008
2.391956783,6089600.406
2.394957983,6092204.086
2.397959184,6095499.849
2.400960384,6098518.891
2.403961585,6100995.321
2.406962785,6103227.934
2.409963986,6105093.434
2.412965186,6106468.416
2.415966387,6108046.467
2.418967587,6110089.775
2.421968788,6112188.319
2.424969988,6114356.513
2.427971188,6116608.72
2.430972389,6118924.213
2.433973589,6121293.32
2.43697479,6123745.815
2.43997599,6126289.2
2.442977191,6128930.921
2.445978391,6131421.229
2.448979592,6133528.666
2.451980792,6135405.427
2.454981993,6137005.116
2.457983193,6138281.333
2.460984394,6139373.151
2.463985594,6140466.158
2.466986795,6141386.14
2.469987995,6142132.521
2.472989196,6142704.755
2.475990396,6142411.739
2.478991597,6140415.173
2.481992797,6137594.037
2.484993998,6133948.271
2.487995198,6129477.881
2.490996399,6124676.168
2.493997599,6120363.051
2.4969988,6115762.648
2.5,6110875.307
2.5030012,6105701.418
2.506002401,6100805.527
2.509003601,6097464.137
2.512004802,6094562.701
2.515006002,6092101.779
2.518007203,6090081.956
2.521008403,6088481.845
2.524009604,6087233.692
2.527010804,6086394.11
2.530012005,6085963.721
2.533013205,6085943.144
2.536014406,6086383.631
2.539015606,6087544.444
2.542016807,6089299.702
2.545018007,6091679.177
2.548019208,6094712.614
2.551020408,6098237.427
2.554021609,6100840.058
2.557022809,6103241.5
2.56002401,6105318.64
2.56302521,6106948.26
2.566026411,6108121.243
2.569027611,6110137.566
2.572028812,6112202.776
2.575030012,6114334.495
2.578031212,6116550.295
2.581032413,6118863.639
2.584033613,6121174.503
2.587034814,6123554.756
2.590036014,6126010.688
2.593037215,6128548.544
2.596038415,6131174.52
2.599039616,6133299.6
2.602040816,6135197.859
2.605042017,6136824.737
2.608043217,6138132.639
2.611044418,6139073.982
2.614045618,6140054.067
2.617046819,6140853.882
2.620048019,6141449.061
2.62304922,6141835.773
2.62605042,6142010.251
2.629051621,6140319.101
2.632052821,6137632.504
2.635054022,6134113.398
2.638055222,6129761.814
2.641056423,6124577.852
2.644057623,6120056.598
2.647058824,6115533.195
2.650060024,6110779.177
2.653061224,6105794.944
2.656062425,6100580.941
2.659063625,6096866.186
2.662064826,6094037.265
2.665066026,6091724.545
2.668067227,6089928.609
2.671068427,6088650.069
2.674069628,6087508.63
2.677070828,6086601.506
2.680072029,6086037.197
2.683073229,6085816.317
2.68607443,6085939.47
2.68907563,6086764.686
2.692076831,6088338.038
2.695078031,6090592.319
2.698079232,6093577.671
2.701080432,6097344.215
2.704081633,6100695.539
2.707082833,6103338.424
2.710084034,6105644.76
2.713085234,6107474.891
2.716086435,6108689.066
2.719087635,6110150.689
2.722088836,6112168.319
2.725090036,6114262.071
2.728091236,6116459.274
2.731092437,6118787.215
2.734093637,6121161.677
2.737094838,6123537.319
2.740096038,6125989.488
2.743097239,6128524.621
2.746098439,6131149.111
2.74909964,6133549.009
2.75210084,6135444.714
2.755102041,6137017.59
2.758103241,6138208.042
2.761104442,6138956.487
2.764105642,6139524.596
2.767106843,6140210.571
2.770108043,6140713.189
2.773109244,6141031.941
2.776110444,6141166.353
2.779111645,6140395.911
2.782112845,6137883.551
2.785114046,6134521.098
2.788115246,6130308.604
2.791116447,6125246.192
2.794117647,6119986.047
2.797118848,6115568.248
2.800120048,6110996.458
2.803121248,6106271.089
2.806122449,6101392.594
2.809123649,6096915.63
2.81212485,6094043.515
2.81512605,6091715.39
2.818127251,6089931.833
2.821128451,6088693.447
2.824129652,6087843.382
2.827130852,6086913.619
2.830132053,6086291.519
2.833133253,6085977.69
2.836134454,6085972.727
2.839135654,6086387.025
2.842136855,6087757.065
2.845138055,6089820.859
2.848139256,6092640.179
2.851140456,6096276.776
2.854141657,6100508.229
2.857142857,6103380.377
2.860144058,6105922.788
2.863145258,6107981.904
2.866146459,6109404.065
2.869147659,6110201.922
2.87214886,6112137.961
2.87515006,6114153.034
2.878151261,6116284.751
2.881152461,6118570.685
2.884153661,6121035.77
2.887154862,6123405.064
2.890156062,6125861.247
2.893157263,6128412.146
2.896158463,6131065.535
2.899159664,6133829.144
2.902160864,6135790.606
2.905162065,6137380.209
2.908163265,6138523.415
2.911164466,6139145.684
2.914165666,6139172.515
2.917166867,6139560.994
2.920168067,6139835.592
2.923169268,6139979.355
2.926170468,6140016.287
2.929171669,6139970.461
2.932172869,6137806.395
2.93517407,6134596.891
2.93817527,6130529.095
2.941176471,6125603.154
2.944177671,6119819.287
2.947178872,6115152.872
2.950180072,6110703.273
2.953181273,6106183.616
2.956182473,6101594.358
2.959183673,6096935.996
2.962184874,6093715.044
2.965186074,6091378.144
2.968187275,6089616.24
2.971188475,6088429.928
2.974189676,6087819.832
2.977190876,6087184.591
2.980192077,6086686.073
2.983193277,6086489.526
2.986194478,6086595.541
2.989195678,6087004.696
2.992196879,6088093.414
2.995198079,6089903.279
2.99819928,6092366.739
3.00120048,6095535.858
3.004201681,6099462.667
3.007202881,6102913.471
3.010204082,6105613.057
3.013205282,6107932.722
3.016206483,6109731.085
3.019207683,6110866.679
3.022208884,6112276.861
3.025210084,6114275.858
3.028211285,6116368.802
3.031212485,6118591.642
3.034213685,6120980.286
3.037214886,6123422.392
3.040216086,6125861.663
3.043217287,6128395.978
3.046218487,6131033.989
3.049219688,6133784.302
3.052220888,6136229.936
3.055222089,6138014.583
3.058223289,6139372.502
3.06122449,6140226.083
3.06422569,6140497.753
3.067226891,6140481.075
3.070228091,6140523.797
3.073229292,6140301.985
3.076230492,6139822.859
3.079231693,6139093.707
3.082232893,6137521.155
3.085234094,6134432.851
3.088235294,6130549.517
3.091236495,6125871.308
3.094237695,6120398.448
3.097238896,6114897.448
3.100240096,6110541.134
3.103241297,6106191.8
3.106242497,6101849.91
3.109243697,6097515.964
3.112244898,6093665.498
3.115246098,6091288.44
3.118247299,6089503.47
3.121248499,6088311.18
3.1242497,6087712.184
3.1272509,6087510.811
3.130252101,6087148.087
3.133253301,6087090.192
3.136254502,6087337.707
3.139255702,6087891.203
3.142256903,6088820.546
3.145258103,6090449.686
3.148259304,6092620.169
3.151260504,6095369.738
3.154261705,6098736.087
3.157262905,6102531.275
3.160264106,6105277.463
3.163265306,6107741.585
3.166266507,6109797.918
3.169267707,6111320.651
3.172268908,6112333.143
3.175270108,6114304.617
3.178271309,6116353.876
3.181272509,6118515.598
3.184273709,6120824.418
3.18727491,6123302.377
3.19027611,6125711.888
3.193277311,6128214.188
3.196278511,6130817.783
3.199279712,6133531.132
3.202280912,6136357.521
3.205282113,6138288.138
3.208283313,6139799.507
3.211284514,6140808.534
3.214285714,6141232.163
3.217286915,6140987.394
3.220288115,6140853.598
3.223289316,6140406.417
3.226290516,6139616.045
3.229291717,6138482.113
3.232292917,6137004.289
3.235294118,6134109.919
3.238295318,6130383.745
3.241296519,6125917.184
3.244297719,6120710.465
3.24729892,6114763.883
3.25030012,6110159.467
3.253301321,6105925.064
3.256302521,6101773.954
3.259303721,6097706.64
3.262304922,6093723.663
3.265306122,6091047.896
3.268307323,6089215.157
3.271308523,6087985.027
3.274309724,6087358.113
3.277310924,6087335.045
3.280312125,6087275.926
3.283313325,6087361.916
3.286314526,6087762.661
3.289315726,6088478.724
3.292316927,6089510.649
3.295318127,6091009.364
3.298319328,6092989.014
3.301320528,6095423.975
3.304321729,6098334.961
3.307322929,6101742.619
3.31032413,6104812.771
3.31332533,6107366.009
3.316326531,6109626.943
3.319327731,6111489.062
3.322328932,6112845.773
3.325330132,6114433.956
3.328331333,6116483.045
3.331332533,6118619.558
3.334333733,6120873.805
3.337334934,6123276.059
3.340336134,6125733.235
3.343337335,6128202.354
3.346338535,6130763.579
3.349339736,6133424.77
3.352340936,6136193.747
3.355342137,6138603.922
3.358343337,6140272.632
3.361344538,6141451.774
3.364345738,6142054.572
3.367346939,6141994.304
3.370348139,6141502.839
3.37334934,6140868.595
3.37635054,6139820.382
3.379351741,6138357.86
3.382352941,6136480.726
3.385354142,6133896.451
3.388355342,6130294.04
3.391356543,6126016.57
3.394357743,6121064.277
3.397358944,6115437.465
3.400360144,6109947.968
3.403361345,6105787.43
3.406362545,6101784.863
3.409363745,6097940.772
3.412364946,6094255.694
3.415366146,6091102.436
3.418367347,6089225.687
3.421368547,6087955.867
3.424369748,6087293.575
3.427370948,6087239.434
3.430372149,6087654.893
3.433373349,6088083.364
3.43637455,6088755.611
3.43937575,6089614.146
3.442376951,6090601.427
3.445378151,6091780.319
3.448379352,6093631.294
3.451380552,6095831.726
3.454381753,6098386.679
3.457382953,6101301.136
3.460384154,6104449.202
3.463385354,6107002.238
3.466386555,6109367.189
3.469387755,6111458.191
3.472388956,6113189.3
3.475390156,6114583.169
3.478391357,6116635.717
3.481392557,6118747.483
3.484393758,6120942.231
3.487394958,6123243.686
3.490396158,6125666.598
3.493397359,6128062.79
3.496398559,6130535.925
