Time,U,V,W
3.307322929,-98.73737892,481.5080283,-287.874831
3.31032413,-108.6581191,488.9029488,-284.6745456
3.31332533,-117.0426723,491.3823644,-278.5169945
3.316326531,-125.4359678,493.6550067,-272.4590937
3.319327731,-133.8380056,495.7208756,-266.500843
3.322328932,-142.2487858,497.5799712,-260.6422426
3.325330132,-150.5110638,497.2125606,-253.1303079
3.328331333,-158.8569892,497.6004976,-246.5530761
3.331332533,-167.1982878,497.6099404,-239.926453
3.334333733,-175.5349596,497.240889,-233.2504385
3.337334934,-183.8670045,496.4933434,-226.5250328
3.340336134,-192.1389173,496.0523633,-220.0447214
3.343337335,-200.4321755,494.912333,-213.3772217
3.346338535,-208.7159728,493.4534729,-206.6859786
3.349339736,-216.990309,491.6757831,-199.9709921
3.352340936,-225.2551843,489.5792634,-193.2322621
3.355342137,-233.6701908,486.1996604,-186.0275635
3.358343337,-242.002454,482.9439987,-179.0021848
3.361344538,-250.3394997,479.2834477,-171.9135941
3.364345738,-258.681328,475.2180075,-164.7617915
3.367346939,-267.0279388,470.7476782,-157.5467769
3.370348139,-271.9352358,460.4171308,-148.3603663
3.37334934,-279.1264017,454.2603432,-140.5281334
3.37635054,-286.3175677,448.1035556,-132.6959004
3.379351741,-293.5087336,441.946768,-124.8636675
3.382352941,-300.6998995,435.7899804,-117.0314346
3.385354142,-311.0281561,429.8188779,-108.7551055
3.388355342,-319.2880355,423.7253477,-100.7715823
3.391356543,-327.5479149,417.6318176,-92.78805902
3.394357743,-335.8077944,411.5382874,-84.80453576
3.397358944,-344.0676738,405.4447572,-76.8210125
3.400360144,-354.535567,400.1025613,-67.42202057
3.403361345,-363.560598,394.2693939,-58.94798945
3.406362545,-372.585629,388.4362266,-50.47395832
3.409363745,-381.6106601,382.6030592,-41.9999272
3.412364946,-390.6356911,376.7698918,-33.52589608
3.415366146,-401.6020163,373.2802708,-23.18887457
3.418367347,-411.3115533,368.2734447,-14.05794764
3.421368547,-421.0210902,363.2666185,-4.927020705
3.424369748,-430.7306272,358.2597924,4.203906229
3.427370948,-440.4401642,353.2529663,13.33483316
3.430372149,-446.663079,347.9211393,22.93555161
3.433373349,-454.3165804,342.7226625,32.34351116
3.43637455,-461.6162771,337.4912063,41.79914277
3.43937575,-468.5621692,332.2267707,51.30244642
3.442376951,-475.1542566,326.9293556,60.85342212
