Time,U,V,W
0.567426971,310.46917,-286.7512912,1.649329144
0.568227291,313.8676666,-283.397757,-6.234893718
0.569027611,317.1962936,-279.9595669,-14.24577233
0.569827931,320.4550511,-276.4367208,-22.38330671
0.570628251,323.6439391,-272.8292189,-30.64749683
0.571428571,326.7629575,-269.1370612,-39.03834271
0.572228892,327.7752406,-265.0346132,-45.40968679
0.573029212,329.9190252,-261.0395729,-53.17351934
0.573829532,331.8808201,-256.9419521,-60.94587152
0.574629852,333.6606254,-252.7417506,-68.72674334
0.575430172,335.2584411,-248.4389686,-76.51613478
0.576230492,336.6742671,-244.0336061,-84.31404586
0.577030812,336.598293,-239.3101963,-90.58111252
0.577831132,337.8386951,-234.9381749,-97.98242665
0.578631453,339.0790971,-230.5661536,-105.3837408
0.579431773,340.3194991,-226.1941322,-112.7850549
0.580232093,341.5599012,-221.8221109,-120.186369
0.581032413,342.8003032,-217.4500896,-127.5876832
0.581832733,340.7802646,-210.4601624,-134.7700558
0.582633053,341.196438,-205.4263431,-142.1160223
0.583433373,341.6126113,-200.3925238,-149.4619888
0.584233693,342.0287847,-195.3587045,-156.8079552
0.585034014,342.4449581,-190.3248852,-164.1539217
0.585834334,342.8611315,-185.2910659,-171.4998881
0.586634654,339.7861665,-177.7934391,-177.0956668
0.587434974,339.3201453,-172.137027,-183.9993689
0.588235294,338.854124,-166.4806148,-190.9030709
0.589035614,338.3881027,-160.8242027,-197.806773
0.589835934,337.9220815,-155.1677906,-204.710475
0.590636255,337.4560602,-149.5113784,-211.614177
0.591436575,333.8953634,-141.6624641,-215.8727486
0.592236895,332.647645,-135.4522387,-222.108306
0.593037215,331.3999266,-129.2420132,-228.3438634
0.593837535,330.1522083,-123.0317877,-234.5794208
0.594637855,328.9044899,-116.8215623,-240.8149782
0.595438175,327.6567715,-110.6113368,-247.0505356
0.596238495,324.4330988,-102.7152524,-251.0805359
0.597038816,322.3764639,-95.81486965,-256.4131818
0.597839136,320.2113909,-88.82196897,-261.6247895
0.598639456,317.9378799,-81.73655033,-266.7153587
0.599439776,315.5559309,-74.55861374,-271.6848895
0.600240096,313.0655438,-67.2881592,-276.533382
0.601040416,310.6353417,-60.29402185,-280.8048997
0.601840736,307.9970823,-52.98946588,-285.2247375
0.602641056,305.2596332,-45.61262095,-289.4985307
0.603441377,302.4229942,-38.16348705,-293.6262795
0.604241697,299.4871654,-30.64206418,-297.6079837
0.605042017,296.4521468,-23.04835234,-301.4436435
0.605842337,293.3857423,-15.75078473,-304.9254507
0.606642657,290.1800798,-8.16320574,-308.3840158
0.607442977,286.8789441,-0.523532496,-311.685146
0.608243297,283.482335,7.168235001,-314.8288412
0.609043617,279.9902526,14.91209675,-317.8151015
0.609843938,276.4026968,22.70805276,-320.6439268
0.610644258,272.7470743,29.88878159,-322.9899327
0.611444578,268.9797784,37.51605965,-325.370839
0.612244898,265.1185105,45.1588766,-327.5764861
0.613045218,261.1632706,52.81723242,-329.6068738
0.613845538,257.1140587,60.49112713,-331.4620024
0.614645858,252.9708747,68.18056072,-333.1418716
0.615446178,248.637804,75.7029959,-334.9505573
0.616246499,244.2674721,83.34889739,-336.4041952
0.617046819,239.7979172,91.00034455,-337.6992208
0.617847139,235.2291393,98.65733738,-338.8356341
0.618647459,230.5611385,106.3198759,-339.8134352
0.619447779,225.7939146,113.98796,-340.6326239
0.620248099,220.87787,120.9645459,-341.2248905
0.621048419,215.8919357,128.358925,-341.6989448
0.621848739,210.8040647,135.7207124,-342.0106493
0.62264906,205.6142571,143.049908,-342.1600042
0.62344938,200.3225129,150.3465119,-342.1470092
0.6242497,194.9288321,157.6105241,-341.9716646
0.62505002,189.5849462,163.8516396,-341.6195533
0.62585034,184.049362,170.6460107,-341.1136211
0.62665066,178.4201377,177.3536403,-340.4445508
0.62745098,172.6972735,183.9745282,-339.6123425
0.628251301,166.8807694,190.5086745,-338.6169962
0.629051621,160.9706254,196.9560793,-337.4585118
0.629851941,154.5917276,203.8205876,-336.9871613
0.630652261,148.3411608,210.3002076,-335.8495305
0.631452581,141.9764552,216.7206196,-334.5952264
0.632252901,135.4976108,223.0818236,-333.224249
0.633053221,128.9046277,229.3838196,-331.7365984
0.633853541,122.1975057,235.6266077,-330.1322745
0.634653862,115.6363205,240.7831132,-328.3851918
0.635454182,108.8070571,246.4883389,-326.536876
0.636254502,101.8778587,252.0782641,-324.5704622
0.637054822,94.84872523,257.5528886,-322.4859506
0.637855142,87.71965678,262.9122125,-320.2833411
0.638655462,80.49065331,268.1562358,-317.9626336
0.639455782,74.55278654,271.6067437,-315.5944338
0.640256102,67.69138344,275.9355589,-313.0663332
0.641056423,60.80597143,280.0574748,-310.4239884
0.641856743,53.89655051,283.9724915,-307.6673995
0.642657063,46.96312067,287.6806089,-304.7965663
0.643457383,40.00568192,291.181827,-301.811489
0.644257703,31.2297359,296.8425486,-299.3104209
0.645058023,23.49252244,300.8949351,-296.3408097
0.645858343,15.63341361,304.869505,-293.289588
0.646658663,7.652409423,308.7662584,-290.1567557
0.647458984,-0.450490135,312.5851953,-286.9423127
0.648259304,-8.67528506,316.3263157,-283.6462592
0.649059624,-16.25605196,317.6811754,-279.1504478
0.649859944,-24.18276101,320.909363,-275.6439705
0.650660264,-32.10947007,324.1375506,-272.1374932
0.651460584,-40.03617912,327.3657383,-268.631016
0.652260904,-47.96288818,330.5939259,-265.1245387
0.653061224,-55.88959723,333.8221135,-261.6180614
0.653861545,-59.80767529,330.1485616,-256.5930521
0.654661865,-66.72707232,331.6424401,-252.7049893
0.655462185,-73.64646936,333.1363186,-248.8169265
0.656262505,-80.56586639,334.6301971,-244.9288637
0.657062825,-87.48526343,336.1240756,-241.0408009
0.657863145,-94.40466046,337.6179542,-237.1527382
0.658663465,-105.0189334,338.2026301,-230.1094421
0.659463786,-112.8664305,339.46813,-225.4288298
0.660264106,-120.7139276,340.7336298,-220.7482175
0.661064426,-128.5614246,341.9991297,-216.0676052
0.661864746,-136.4089217,343.2646295,-211.3869929
0.662665066,-144.2564187,344.5301293,-206.7063806
0.663465386,-151.0847322,341.7437691,-198.982113
0.664265706,-158.6763269,341.9919048,-193.5372824
0.665066026,-166.2679215,342.2400405,-188.0924518
0.665866347,-173.8595162,342.4881762,-182.6476212
0.666666667,-181.4511108,342.7363119,-177.2027905
0.667466987,-189.0427055,342.9844476,-171.7579599
0.668267307,-189.650156,337.9608638,-166.4743612
0.669067627,-195.4888298,336.8858728,-161.0699975
0.669867947,-201.3275036,335.8108819,-155.6656337
0.670668267,-207.1661774,334.735891,-150.26127
0.671468587,-213.0048512,333.6609001,-144.8569063
