Time,M
0.103241297,4329477.677
0.104041617,4329518.069
0.104841937,4329434.194
0.105642257,4329208.731
0.106442577,4328965.398
0.107242897,4328669.924
0.108043217,4328296.118
0.108843537,4327844.386
0.109643858,4327315.046
0.110444178,4326708.334
0.111244498,4326369.046
0.112044818,4326150.241
0.112845138,4325977.993
0.113645458,4325851.41
0.114445778,4325769.518
0.115246098,4325731.259
0.116046419,4325601.709
0.116846739,4325435.614
0.117647059,4325259.439
0.118447379,4325071.648
0.119247699,4324870.68
0.120048019,4324654.946
0.120848339,4324594.741
0.121648659,4324615.074
0.12244898,4324678.797
0.1232493,4324784.494
0.12404962,4324930.805
0.12484994,4325116.428
0.12565026,4325277.928
0.12645058,4325429.317
0.1272509,4325576.731
0.12805122,4325714.699
0.128851541,4325837.992
0.129651861,4325941.631
0.130452181,4326133.574
0.131252501,4326382.885
0.132052821,4326673.58
0.132853141,4327011.024
0.133653461,4327400.79
0.134453782,4327848.646
0.135254102,4328207.604
0.136054422,4328519.623
0.136854742,4328806.21
0.137655062,4329060.598
0.138455382,4329276.104
0.139255702,4329446.109
0.140056022,4329595.695
0.140856343,4329710.41
0.141656663,4329780.303
0.142456983,4329801.2
0.143257303,4329768.837
0.144057623,4329678.847
0.144857943,4329577.145
0.145658263,4329446.598
0.146458583,4329277.28
0.147258904,4329068.245
0.148059224,4328818.328
0.148859544,4328526.129
0.149659864,4328213.024
0.150460184,4327871.387
0.151260504,4327496.835
0.152060824,4327088.89
0.152861144,4326646.834
0.153661465,4326169.712
0.154461785,4325729.366
0.155262105,4325306.496
0.156062425,4324892.819
0.156862745,4324492.908
0.157663065,4324111.211
0.158463385,4323752.073
0.159263705,4323503.99
0.160064026,4323350.466
0.160864346,4323288.229
0.161664666,4323328.872
0.162464986,4323484.053
0.163265306,4323765.527
0.164065626,4323911.66
0.164865946,4324004.129
0.165666267,4324080.021
0.166466587,4324128.916
0.167266907,4324140.604
0.168067227,4324105.105
0.168867547,4324122.259
0.169667867,4324154.474
0.170468187,4324182.762
0.171268507,4324207.269
0.172068828,4324228.378
0.172869148,4324246.707
0.173669468,4324469.664
0.174469788,4324844.291
0.175270108,4325353.551
0.176070428,4326015.814
0.176870748,4326849.571
0.177671068,4327873.422
0.178471389,4328500.644
0.179271709,4328908.951
0.180072029,4329168.812
0.180872349,4329248.508
0.181672669,4329116.309
0.182472989,4328740.459
0.183273309,4328336.83
0.184073629,4327837.509
0.18487395,4327204.436
0.18567427,4326438.728
0.18647459,4325541.447
0.18727491,4324513.596
0.18807523,4324225.87
0.18887555,4324271.776
0.18967587,4324495.414
0.19047619,4324896.747
0.191276511,4325475.665
0.192076831,4326231.981
0.192877151,4326356.852
0.193677471,4326227.568
0.194477791,4325986.184
0.195278111,4325631.54
0.196078431,4325162.402
0.196878752,4324577.466
0.197679072,4324070.409
0.198479392,4323547.131
0.199279712,4322971.788
0.200080032,4322342.768
0.200880352,4321658.466
0.201680672,4320917.279
0.202480992,4320616.131
0.203281313,4320615.492
0.204081633,4320875.673
0.204881953,4321436.767
0.205682273,4322339.059
0.206482593,4323623.058
0.207282913,4324388.595
0.208083233,4324940.466
0.208883553,4325391.052
0.209683874,4325704.365
0.210484194,4325844.67
0.211284514,4325776.507
0.212084834,4325936.563
0.212885154,4326155.92
0.213685474,4326364.69
0.214485794,4326566.883
0.215286114,4326766.691
0.216086435,4326968.482
0.216886755,4327198.025
0.217687075,4327453.414
0.218487395,4327737.496
0.219287715,4328056.442
0.220088035,4328416.418
0.220888355,4328823.57
0.221688675,4329076.233
0.222488996,4329240.561
0.223289316,4329337.284
0.224089636,4329355.338
0.224889956,4329283.553
0.225690276,4329110.637
0.226490596,4328879.087
0.227290916,4328580.07
0.228091236,4328207.146
0.228891557,4327760.726
0.229691877,4327241.134
0.230492197,4326648.61
0.231292517,4326317.001
0.232092837,4326080.779
0.232893157,4325885.064
0.233693477,4325728.964
0.234493798,4325611.503
0.235294118,4325531.625
0.236094438,4325372.663
0.236894758,4325189.593
0.237695078,4324999.313
0.238495398,4324800.294
0.239295718,4324590.976
0.240096038,4324369.774
0.240896359,4324268.922
0.241696679,4324220.533
0.242496999,4324202.04
0.243297319,4324212.058
0.244097639,4324249.256
0.244897959,4324312.36
0.245698279,4324430.017
0.246498599,4324592.81
0.24729892,4324798.429
0.24809924,4325049.04
0.24889956,4325347.041
0.24969988,4325695.071
0.2505002,4326020.171
0.25130052,4326348.655
0.25210084,4326688.485
0.25290116,4327037.065
0.253701481,4327392.007
0.254501801,4327751.127
0.255302121,4328083.196
0.256102441,4328395.17
0.256902761,4328686.93
0.257703081,4328954.365
0.258503401,4329193.45
0.259303721,4329400.223
0.260104042,4329483.383
0.260904362,4329465.984
0.261704682,4329349.009
0.262505002,4329121.291
0.263305322,4328771.591
0.264105642,4328288.578
0.264905962,4328062.213
0.265706283,4327953.944
0.266506603,4327928.78
0.267306923,4328006.478
0.268107243,4328206.535
0.268907563,4328548.177
0.269707883,4328551.071
0.270508203,4328392.871
0.271308523,4328119.921
0.272108844,4327710.832
0.272909164,4327144.014
0.273709484,4326397.68
0.274509804,4325711.411
0.275310124,4324979.056
0.276110444,4324164.119
0.276910764,4323264.88
0.277711084,4322279.489
0.278511405,4321205.981
0.279311725,4320701.517
0.280112045,4320551.27
0.280912365,4320718.886
0.281712685,4321254.931
0.282513005,4322210.042
0.283313325,4323634.959
0.284113645,4324324.486
0.284913966,4324739.494
0.285714286,4324995.17
0.286514606,4325043.439
0.287314926,4324836.442
0.288115246,4324326.545
0.288915566,4324128.071
0.289715886,4323976.324
0.290516206,4323791.768
0.291316527,4323580.087
0.292116847,4323347.206
0.292917167,4323099.287
0.293717487,4323214.573
0.294517807,4323575.981
0.295318127,4324172.237
0.296118447,4325039.357
0.296918768,4326213.483
0.297719088,4327730.876
0.298519408,4328558.605
0.299319728,4329090.38
0.300120048,4329412.053
0.300920368,4329475.749
0.301720688,4329233.586
0.302521008,4328637.659
0.303321329,4328152.55
0.304121649,4327579.424
0.304921969,4326857.395
0.305722289,4325987.59
0.306522609,4324971.078
0.307322929,4323808.874
0.308123249,4323541.289
0.308923569,4323614.79
0.30972389,4323892.11
0.31052421,4324373.224
0.31132453,4325058.039
0.31212485,4325946.394
0.31292517,4326054.771
0.31372549,4325906.314
0.31452581,4325627.887
0.31532613,4325218.332
0.316126451,4324676.417
0.316926771,4324000.839
0.317727091,4323474.584
0.318527411,4322942.979
0.319327731,4322367.853
0.320128051,4321747.595
0.320928371,4321080.601
0.321728691,4320365.268
0.322529012,4320330.016
0.323329332,4320580.32
0.324129652,4321022.567
0.324929972,4321655.649
0.325730292,4322478.534
0.326530612,4323490.266
0.327330932,4324191.865
0.328131253,4324757.964
0.328931573,4325207.149
0.329731893,4325500.846
0.330532213,4325600.735
0.331332533,4325468.765
0.332132853,4325610.742
0.332933173,4325796.935
0.333733493,4325970.325
0.334533814,4326135.803
0.335334134,4326298.44
0.336134454,4326463.475
0.336934774,4326708.739
0.337735094,4327013.542
0.338535414,4327380.696
0.339335734,4327821.176
0.340136054,4328345.97
0.340936375,4328966.071
0.341736695,4329324.703
0.342537015,4329564.429
0.343337335,4329708.115
0.344137655,4329737.974
0.344937975,4329636.09
0.345738295,4329384.402
0.346538615,4329213.657
0.347338936,4329015.167
0.348139256,4328762.234
0.348939576,4328454.994
0.349739896,4328093.342
0.350540216,4327676.92
0.351340536,4327379.369
0.352140856,4327103.344
0.352941176,4326827.866
0.353741497,4326552.106
0.354541817,4326275.15
0.355342137,4325996.001
0.356142457,4325762.535
0.356942777,4325545.343
0.357743097,4325337.241
0.358543417,4325136.669
0.359343737,4324942.039
0.360144058,4324751.74
0.360944378,4324656.483
0.361744698,4324603.2
0.362545018,4324580.054
0.363345338,4324585.654
0.364145658,4324618.669
0.364945978,4324677.82
0.365746299,4324796.61
0.366546619,4324955.474
0.367346939,4325150.051
0.368147259,4325379.892
0.368947579,4325644.659
0.369747899,4325944.122
0.370548219,4326237.608
0.371348539,4326541.241
0.37214886,4326856.779
0.37294918,4327182.073
0.3737495,4327515.184
0.37454982,4327854.38
0.37535014,4328159.954
0.37615046,4328444.64
0.37695078,4328707.895
0.3777511,4328945.503
0.378551421,4329153.334
0.379351741,4329327.321
0.380152061,4329375.365
0.380952381,4329326.54
0.381752701,4329178.518
0.382553021,4328920.342
0.383353341,4328540.984
0.384153661,4328029.324
0.384953982,4327799.426
0.385754302,4327676.929
0.386554622,4327641.333
0.387354942,4327712.722
0.388155262,4327910.92
0.388955582,4328255.483
0.389755902,4328225.527
0.390556222,4328048.068
0.391356543,4327752.252
0.392156863,4327316.025
0.392957183,4326717.134
0.393757503,4325933.127
0.394557823,4325233.69
0.395358143,4324482.706
0.396158463,4323652.029
0.396958784,4322740.501
0.397759104,4321746.828
0.398559424,4320669.607
0.399359744,4320198.287
0.400160064,4320062.587
0.400960384,4320250.19
0.401760704,4320811.863
0.402561024,4321798.447
0.403361345,4323260.888
0.404161665,4323916.123
0.404961985,4324338.74
0.405762305,4324599.727
0.406562625,4324650.568
0.407362945,4324442.963
0.408163265,4323928.841
0.408963585,4323747.345
0.409763906,4323579.852
0.410564226,4323369.958
0.411364546,4323122.064
0.412164866,4322840.812
0.412965186,4322531.086
0.413765506,4322663.486
0.414565826,4323058.037
0.415366146,4323714.444
0.416166467,4324672.882
0.416966787,4325973.657
0.417767107,4327657.192
0.418567427,4328526.04
0.419367747,4329115.35
0.420168067,4329478.57
0.420968387,4329563.826
0.421768707,4329319.248
0.422569028,4328692.949
0.423369348,4328174.472
0.424169668,4327526.472
0.424969988,4326706.115
0.425770308,4325714.545
0.426570628,4324552.849
0.427370948,4323222.061
0.428171269,4323019.268
0.428971589,4323177.035
0.429771909,4323580.066
0.430572229,4324228.345
0.431372549,4325121.792
0.432172869,4326260.264
0.432973189,4326414.042
0.433773509,4326310.795
0.43457383,4326056.699
0.43537415,4325650.6
0.43617447,4325091.271
0.43697479,4324377.414
0.43777511,4323902.248
0.43857543,4323428.561
0.43937575,4322920.918
0.44017607,4322377.706
0.440976391,4321797.318
0.441776711,4321178.148
0.442577031,4321172.218
0.443377351,4321387.605
0.444177671,4321768.213
0.444977991,4322312.922
0.445778311,4323020.685
0.446578631,4323890.533
0.447378952,4324485.606
0.448179272,4324986.686
0.448979592,4325394.717
0.449779912,4325677.723
0.450580232,4325803.979
0.451380552,4325742.025
0.452180872,4325926.933
0.452981192,4326133.152
0.453781513,4326329.353
0.454581833,4326519.142
0.455382153,4326706.304
0.456182473,4326894.792
0.456982793,4327139.496
0.457783113,4327422.933
0.458583433,4327749.169
0.459383754,4328126.029
0.460184074,4328561.354
0.460984394,4329062.989
0.461784714,4329340.164
0.462585034,4329526.366
0.463385354,4329628.636
0.464185674,4329632.553
0.464985994,4329523.57
0.465786315,4329286.985
0.466586635,4329119.653
0.467386955,4328916.358
0.468187275,4328662.289
0.468987595,4328357.238
0.469787915,4328000.758
0.470588235,4327592.15
0.471388555,4327288.825
0.472188876,4326993.616
0.472989196,4326694.033
0.473789516,4326389.249
0.474589836,4326078.357
0.475390156,4325760.361
0.476190476,4325508.926
0.476990796,4325275.973
0.477791116,4325054.5
0.478591437,4324842.95
0.479391757,4324639.738
0.480192077,4324443.253
0.480992397,4324348.954
0.481792717,4324295.551
0.482593037,4324274.698
0.483393357,4324285.005
0.484193677,4324325.14
0.484993998,4324393.822
0.485794318,4324519.24
0.486594638,4324683.148
0.487394958,4324882.97
0.488195278,4325118.256
0.488995598,4325388.663
0.489795918,4325693.96
0.490596238,4325995.462
0.491396559,4326310.962
0.492196879,4326640.84
0.492997199,4326983.249
0.493797519,4327336.553
0.494597839,4327699.319
0.495398159,4328020.342
0.496198479,4328320.187
0.4969988,4328597.19
0.49779912,4328846.738
0.49859944,4329064.299
0.49939976,4329245.41
0.50020008,4329300.155
0.5010004,4329261.48
0.50180072,4329123.714
0.50260104,4328876.028
0.503401361,4328507.521
0.504201681,4328007.2
0.505002001,4327813.937
0.505802321,4327716.458
0.506602641,4327709.074
0.507402961,4327812.131
0.508203281,4328045.721
0.509003601,4328429.666
0.509803922,4328398.125
0.510604242,4328231.55
0.511404562,4327940.516
0.512204882,4327502.061
0.513005202,4326893.02
0.513805522,4326090.028
0.514605842,4325393.825
0.515406162,4324635.251
0.516206483,4323795.558
0.517006803,4322873.843
0.517807123,4321869.069
0.518607443,4320780.089
0.519407763,4320340.327
0.520208083,4320218.14
0.521008403,4320425.292
0.521808723,4321013.3
0.522609044,4322033.755
0.523409364,4323538.352
0.524209684,4324150.735
0.525010004,4324569.525
0.525810324,4324820.299
0.526610644,4324853.657
0.527410964,4324620.414
0.528211285,4324071.617
0.529011605,4323887.279
0.529811925,4323679.416
0.530612245,4323410.784
0.531412565,4323081.765
0.532212885,4322692.866
0.533013205,4322244.713
0.533813525,4322597.337
0.534613846,4323202.607
0.535414166,4324015.318
0.536214486,4325036.715
0.537014806,4326268.129
0.537815126,4327710.975
0.538615446,4328227.648
0.539415766,4328551.049
0.540216086,4328742.563
0.541016407,4328803.852
0.541816727,4328736.595
0.542617047,4328542.495
0.543417367,4328104.735
0.544217687,4327500.341
0.545018007,4326736.521
0.545818327,4325814.412
0.546618647,4324735.096
0.547418968,4323499.601
0.548219288,4323332.943
0.549019608,4323443.346
0.549819928,4323770.357
0.550620248,4324313.963
0.551420568,4325074.084
0.552220888,4326050.572
0.553021208,4326423.637
0.553821529,4326573.739
0.554621849,4326478.041
0.555422169,4326077.322
0.556222489,4325312.183
0.557022809,4324123.07
0.557823129,4323556.697
0.558623449,4323035.139
0.55942377,4322529.218
0.56022409,4322057.078
0.56102441,4321636.869
0.56182473,4321286.779
0.56262505,4321159.038
0.56342537,4321209.291
0.56422569,4321460.068
0.56502601,4321939.598
0.565826331,4322676.293
0.566626651,4323698.767
0.567426971,4324241.797
0.568227291,4324710.158
0.569027611,4325109.285
0.569827931,4325413.074
0.570628251,4325595.665
0.571428571,4325631.457
0.572228892,4325883.446
0.573029212,4326141.722
0.573829532,4326393.4
0.574629852,4326640.788
0.575430172,4326886.377
0.576230492,4327132.827
0.577030812,4327432.934
0.577831132,4327753.332
0.578631453,4328093.494
0.579431773,4328455.007
0.580232093,4328839.501
0.581032413,4329248.65
0.581832733,4329424.106
0.582633053,4329538.79
0.583433373,4329604.212
0.584233693,4329621.743
0.585034014,4329592.722
0.585834334,4329518.456
0.586634654,4329386.421
0.587434974,4329205.403
0.588235294,4328976.373
0.589035614,4328699.721
0.589835934,4328375.752
0.590636255,4328004.688
0.591436575,4327718.762
0.592236895,4327428.408
0.593037215,4327128.112
0.593837535,4326817.053
0.594637855,4326494.323
0.595438175,4326158.932
0.596238495,4325878.18
0.597038816,4325616.791
0.597839136,4325375.643
0.598639456,4325157.717
0.599439776,4324965.93
0.600240096,4324803.16
0.601040416,4324678.133
0.601840736,4324591.295
0.602641056,4324546.058
0.603441377,4324546.105
0.604241697,4324595.247
0.605042017,4324697.446
0.605842337,4324847.775
0.606642657,4325055.166
0.607442977,4325323.855
0.608243297,4325658.029
0.609043617,4326062.104
0.609843938,4326540.74
0.610644258,4326861.659
0.611444578,4327147.117
0.612244898,4327392.814
0.613045218,4327588.082
0.613845538,4327722.461
0.614645858,4327785.694
0.615446178,4327973.887
0.616246499,4328174.562
0.617046819,4328386.399
0.617847139,4328613.633
0.618647459,4328860.592
0.619447779,4329131.676
0.620248099,4329170.61
0.621048419,4329111.235
0.621848739,4328946.489
0.62264906,4328662.712
0.62344938,4328246.168
0.6242497,4327683.027
0.62505002,4327485.873
0.62585034,4327376.964
0.62665066,4327365.177
0.62745098,4327471.672
0.628251301,4327717.359
0.629051621,4328122.878
0.629851941,4328064.065
0.630652261,4327884.774
0.631452581,4327575.561
0.632252901,4327112.303
0.633053221,4326470.673
0.633853541,4325626.143
0.634653862,4324916.753
0.635454182,4324134.622
0.636254502,4323271.655
0.637054822,4322327.267
0.637855142,4321300.74
0.638655462,4320191.246
0.639455782,4319781.617
0.640256102,4319674.68
0.641056423,4319907.488
0.641856743,4320532.654
0.642657063,4321602.873
0.643457383,4323170.948
0.644257703,4323756.453
0.645058023,4324192.037
0.645858343,4324455.38
0.646658663,4324496.013
0.647458984,4324263.682
0.648259304,4323708.369
0.649059624,4323525.237
0.649859944,4323282.911
0.650660264,4322968.85
0.651460584,4322583.442
0.652260904,4322127.199
0.653061224,4321600.757
0.653861545,4322020.787
0.654661865,4322687.292
0.655462185,4323583.955
0.656262505,4324712.009
0.657062825,4326072.774
0.657863145,4327667.66
0.658663465,4328197.62
0.659463786,4328565.085
0.660264106,4328792.231
0.661064426,4328880.728
0.661864746,4328832.265
0.662665066,4328648.556
0.663465386,4328284.312
0.664265706,4327772.844
0.665066026,4327116.013
0.665866347,4326314.957
0.666666667,4325370.76
0.667466987,4324284.45
0.668267307,4324173.39
0.669067627,4324259.127
0.669867947,4324527.221
0.670668267,4324977.656
0.671468587,4325610.341
0.672268908,4326425.117
0.673069228,4326688.041
0.673869548,4326779.579
0.674669868,4326657.108
0.675470188,4326269.975
0.676270508,4325567.349
0.677070828,4324498.241
0.677871148,4324020.459
0.678671469,4323555.413
0.679471789,4323110.048
0.680272109,4322700.769
0.681072429,4322343.99
0.681872749,4322056.158
0.682673069,4321950.764
0.683473389,4321993.883
0.684273709,4322208.132
0.68507403,4322617.069
0.68587435,4323244.431
0.68667467,4324114.157
0.68747499,4324563.215
0.68827531,4324978.336
0.68907563,4325343.033
0.68987595,4325636.354
0.690676271,4325837.594
0.691476591,4325926.303
0.692276911,4326197.704
0.693077231,4326464.699
0.693877551,4326726.639
0.694677871,4326984.822
0.695478191,4327240.724
0.696278511,4327495.992
0.697078832,4327774.095
0.697879152,4328060.851
0.698679472,4328357.711
0.699479792,4328666.269
0.700280112,4328988.162
0.701080432,4329325.068
0.701880752,4329453.508
0.702681072,4329534.437
0.703481393,4329569.998
0.704281713,4329561.562
0.705082033,4329510.468
0.705882353,4329418.025
0.706682673,4329268.714
0.707482993,4329074.097
0.708283313,4328834.683
0.709083633,4328550.866
0.709883954,4328222.953
0.710684274,4327851.167
0.711484594,4327554.414
0.712284914,4327246.142
0.713085234,4326925.552
0.713885554,4326591.826
0.714685874,4326244.061
0.715486194,4325881.331
0.716286515,4325584.284
0.717086835,4325306.878
0.717887155,4325052.846
0.718687475,4324825.831
0.719487795,4324629.418
0.720288115,4324467.139
0.721088435,4324338.137
0.721888756,4324248.764
0.722689076,4324202.571
0.723489396,4324203.214
0.724289716,4324254.472
0.725090036,4324360.237
0.725890356,4324512.6
0.726690676,4324722.495
0.727490996,4324993.687
0.728291317,4325330.16
0.729091637,4325736.128
0.729891957,4326214.993
0.730692277,4326539.043
0.731492597,4326838.751
0.732292917,4327103.906
0.733093237,4327324.518
0.733893557,4327490.807
0.734693878,4327594.28
0.735494198,4327812.396
0.736294518,4328034.613
0.737094838,4328264.022
0.737895158,4328503.818
0.738695478,4328757.285
0.739495798,4329025.219
0.740296118,4328976.052
0.741096439,4328849.012
0.741896759,4328645.679
0.742697079,4328367.629
0.743497399,4328016.437
0.744297719,4327597.759
0.745098039,4327560.614
0.745898359,4327583.215
0.746698679,4327666.341
0.747499,4327810.693
0.74829932,4328016.893
0.74909964,4328280.085
0.74989996,4328086.72
0.75070028,4327805.565
0.7515006,4327436.317
0.75230092,4326978.581
0.75310124,4326431.878
0.753901561,4325795.898
0.754701881,4325091.402
0.755502201,4324300.633
0.756302521,4323422.25
0.757102841,4322454.862
0.757903161,4321397.026
0.758703481,4320257.496
0.759503802,4319867.966
0.760304122,4319775.524
0.761104442,4320034.484
0.761904762,4320699.213
0.762705082,4321824.159
0.763505402,4323442.161
0.764305722,4324011.894
0.765106042,4324452.918
0.765906363,4324712.974
0.766706683,4324739.999
0.767507003,4324482.149
0.768307323,4323898.867
0.769107643,4323679.084
0.769907963,4323370.535
0.770708283,4322972.269
0.771508603,4322483.584
0.772308924,4321904.03
0.773109244,4321247.203
0.773909564,4321361.563
0.774709884,4321786.526
0.775510204,4322579.394
0.776310524,4323797.601
0.777110844,4325498.721
0.777911164,4327707.924
0.778711485,4328632.447
0.779511805,4329334.287
0.780312125,4329746.134
0.781112445,4329800.717
0.781912765,4329430.793
0.782713085,4328589.081
0.783513405,4328259.126
0.784313725,4327795.975
0.785114046,4327200.819
0.785914366,4326474.79
0.786714686,4325618.968
0.787515006,4324655.349
0.788315326,4324534.545
0.789115646,4324566.235
0.789915966,4324750.484
0.790716287,4325087.277
0.791516607,4325576.524
0.792316927,4326198.463
0.793117247,4326119.356
0.793917567,4325942.621
0.794717887,4325667.188
0.795518207,4325291.913
0.796318527,4324815.578
0.797118848,4324245.241
0.797919168,4323912.882
0.798719488,4323573.901
0.799519808,4323226.685
0.800320128,4322869.625
0.801120448,4322501.106
0.801920768,4322126.815
0.802721088,4322045.2
0.803521409,4322091.823
0.804321729,4322286.009
0.805122049,4322647.235
0.805922369,4323195.157
0.806722689,4323935.631
0.807523009,4324344.043
0.808323329,4324737.388
0.809123649,4325098.925
0.80992397,4325412.147
0.81072429,4325660.794
0.81152461,4325834.993
0.81232493,4326145.698
0.81312525,4326453.666
0.81392557,4326759.012
0.81472589,4327062.038
0.81552621,4327363.227
0.816326531,4327663.249
0.817126851,4327963.366
0.817927171,4328263.87
0.818727491,4328565.581
0.819527811,4328869.364
0.820328131,4329176.11
0.821128451,4329483.093
0.821928772,4329669.688
0.822729092,4329802.701
0.823529412,4329874.35
0.824329732,4329876.739
0.825130052,4329801.837
0.825930372,4329644.986
0.826730692,4329512.097
0.827531012,4329335.259
0.828331333,4329114.955
0.829131653,4328851.585
0.829931973,4328545.461
0.830732293,4328200.276
0.831532613,4327912.519
0.832332933,4327609.744
0.833133253,4327291.222
0.833933573,4326956.139
0.834733894,4326603.595
0.835534214,4326236.89
0.836334534,4325969.635
0.837134854,4325715.405
0.837935174,4325472.668
0.838735494,4325239.869
0.839535814,4325015.423
0.840336134,4324801.45
0.841136455,4324692.716
0.841936775,4324616.92
0.842737095,4324572.615
0.843537415,4324558.404
0.844337735,4324572.947
0.845138055,4324617.109
0.845938375,4324748.415
0.846738695,4324934.371
0.847539016,4325178.558
0.848339336,4325484.772
0.849139656,4325857.043
0.849939976,4326291.932
0.850740296,4326592.793
0.851540616,4326874.69
0.852340936,4327128.639
0.853141257,4327345.875
0.853941577,4327517.845
0.854741897,4327641.77
0.855542217,4327849.588
0.856342537,4328056.078
0.857142857,4328262.914
0.857943177,4328471.878
0.858743497,4328684.838
0.859543818,4328895.026
0.860344138,4328892.556
0.861144458,4328795.274
0.861944778,4328590.162
0.862745098,4328264.147
0.863545418,4327804.078
0.864345738,4327219.739
0.865146058,4327037.786
0.865946379,4326947.814
0.866746699,4326973.647
0.867547019,4327138.874
0.868347339,4327466.839
0.869147659,4327949.448
0.869947979,4327902.442
0.870748299,4327736.873
0.871548619,4327425.594
0.87234894,4326941.243
0.87314926,4326256.248
0.87394958,4325361.226
0.8747499,4324629.749
0.87555022,4323808.81
0.87635054,4322897.069
0.87715086,4321893.132
0.87795118,4320795.558
0.878751501,4319660.747
0.879551821,4319610.569
0.880352141,4319810.512
0.881152461,4320259.014
0.881952781,4320954.542
0.882753101,4321895.599
0.883553421,4323026.125
0.884353741,4323318.105
0.885154062,4323532.688
0.885954382,4323668.95
0.886754702,4323726.062
0.887555022,4323703.293
0.888355342,4323596.187
0.889155662,4323335.177
0.889955982,4322972.618
0.890756303,4322508.79
0.891556623,4321944.104
0.892356943,4321279.098
0.893157263,4320560.268
0.893957583,4320679.002
0.894757903,4321145.965
0.895558223,4322025.51
0.896358543,4323382.126
0.897158864,4325280.449
0.897959184,4327681.836
0.898759504,4328698.547
0.899559824,4329471.72
0.900360144,4329927.54
0.901160464,4329992.242
0.901960784,4329592.1
0.902761104,4328715.375
0.903561425,4328425.27
0.904361745,4328020.001
0.905162065,4327506.141
0.905962385,4326890.087
0.906762705,4326178.038
0.907563025,4325403.251
0.908363345,4325058.412
0.909163665,4324880.033
0.909963986,4324908.044
0.910764306,4325182.147
0.911564626,4325741.823
0.912364946,4326566.91
0.913165266,4326662.969
0.913965586,4326639.524
0.914765906,4326461.25
0.915566226,4326092.624
0.916366547,4325497.941
0.917166867,4324687.896
0.917967187,4324387.243
0.918767507,4324084.388
0.919567827,4323777.718
0.920368147,4323465.62
0.921168467,4323146.479
0.921968788,4322840.11
0.922769108,4322866.9
0.923569428,4322984.665
0.924369748,4323192.187
0.925170068,4323488.322
0.925970388,4323872.001
0.926770708,4324325.637
0.927571028,4324606.026
0.928371349,4324895.35
0.929171669,4325193.42
0.929971989,4325500.165
0.930772309,4325815.631
0.931572629,4326137.749
0.932372949,4326435.567
